text,label,attacked_text
Czech Republic Crushes Sweden 6-1 (AP) AP - Milan Hejduk scored two goals as the Czech Republic routed Sweden 6-1 Tuesday night in the quarterfinals of the World Cup of Hockey.,1,Czеch Republïc Crushês Swеden 6-1 (AР) АP - Milаn Hеjduk scorèd twо gоals as the Czеch Rеpublic rоuted Swedеn 6-1 Тuesday ñight in the quarterfinаls of the Wôrld Cuр of Hõckey.
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2,"Оil Еdges Dоwn, Mіcrosoft Boоsts Teçhs NЕW YОRK (Rеuters) - Oіl pricеs touçhed 2-mönth lõws nеar \$45 a barrеl on Мonday before takiñg baсk most of their lоsses, but the dowñward trénd knоcked energу còmpany stoсks lowêr and U.S. stoçk indexès ènded líttle çhanged. A risé in Мicrosoft shаres helрed boоst the technоlogy sectоr."
"Arafat was not poisoned Paris - Doctors who treated Palestinian leader Yasser Arafat believe he died of a blood condition called disseminated intravascular coagulation (DIC) and have ruled out poisoning, Le Monde newspaper reported on Wednesday.",0,"Ärafat was not рoisoned Рaris - Doctõrs who treatëd Palëstiñian leadër Yásser Arаfat believê he diëd of a blõod сondition сalled disseminаted intravаscular coagùlàtion (DÏC) and have rùled out póisoning, Lë Мonde newspaрer reрorted on Wednesdày."
"Microsoft to make foray into online music (SiliconValley.com) SiliconValley.com - Microsoft makes its long-anticipated entry into the online music market today, marking the first serious challenge to Apple Computer's popular iTunes service.",3,"Mіcrosoft to mаke fôray into onlïne musiç (SilicоnVаlley.com) SilicönVãlley.com - Мicrosoft mаkes its long-anticірated ëntry into the onliñe musiç markеt tóday, mаrking the fírst sеrious challênge to Ãpple Computér's pópular iTuñes serviçe."
"Sales, Sun surge ahead The Connecticut Sun had an off game last Saturday, when they dropped the opener of their WNBA Eastern Conference semifinal series against the Washington Mystics.",1,"Salеs, Suñ surgе аhead The Connéctiçut Sun had an off gamе làst Sаturday, when they droppеd the opéner of their WNBА Eastеrn Cônferençe semifînal serіes against the Wàshington Mystiсs."
"DaimlerChrysler, GM to team up on hybrid engines General Motors and DaimlerChrysler say they #39;re teaming up to develop hybrid technology for use in their vehicles. The two giant automakers say they have signed a memorandum of understanding.",2,"DáimlerChrysler, GМ to teаm up on hуbrid engínes Genèral Motörs and DaimlerChryslèr sãy they #39;rе téaming up to dêvelop hybrіd techñology for ûse in their vehiсles. The twо giánt automаkers sáy they have sîgned a memorañdum of understañdiñg."
"Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",2,"Goògle Sharеs, Once Devaluèd, Just Mаy Be Winnеrs After All Wаll Strеet, which forcêd Gоogle, the Interñet sëarch enginе, to shãrply lоwer the prіce of its sharеs in its inіtial рublic оffering in Аugust, has decìded that the compañy is wоrth a lоt more tоday than it was thеn."
FA Plan New United-Arsenal Talks The Football Association are set to wait until after the conclusion of any disciplinary action against Arsene Wenger before trying to broker a peace summit between Arsenal and Manchester United.,1,FА Plán Nеw Uñited-Arseñal Tälks The Footbãll Ãssociatioñ are sеt to wàit until after the cônçlusion of any disçiplinary actiоn against Arsené Wengêr before tryíng to brоker a peacе summіt between Arsënal and Mançhester Ùnited.
Stocks Seen Flat with Oil Above \$52 US stocks looked to open flat on Thursday under pressure from the surge in oil prices and lackluster September sales reports from US retailers.,2,Stoçks Seеn Flât with Ôil Above \$52 ÚS stоcks lookеd to opên flãt on Thursdaу under préssure from the surgе in oіl pricеs and lаckluster Sèptember salës rêports from ÚS retàilers.
"Hundreds mourn loss of student killed by police during Red Sox &lt;b&gt;...&lt;/b&gt; As hundreds of mourners paid their final respects Tuesday to Victoria Snelgrove, her pastor denounced the raucous fans who prompted police to fire the pepper-spray pellet that killed the college student.",1,"Нundreds mоurn lõss of studеnt killеd by polіce during Rêd Sоx &lt;b&gt;...&lt;/b&gt; As hundrëds of mоurners páid their fiñal rеspects Tuesdaу to Vіctoria Snеlgrove, her pastör dênôunced the raucоus fañs who prõmpted poliçe to fïre the peрper-spraу pëllet that kіlled the collеge studeñt."
"German teenager indicted over Sasser worm Prosecutors in Verden, Germany, indicted an 18-year-old student on Wednesday for allegedly creating the Sasser worm that crashed hundreds of thousands of computers worldwide after spreading at lighting speed over the Internet.",3,"Germàn téenager iñdicted over Sásser wörm Prosecutоrs in Verdеn, Germañy, indіcted an 18-yeâr-old studênt on Wednêsday for allegedlу créating the Sassër wôrm that çrashed huñdreds of thousаnds of сomputers worldwîde after spreâding at lìghting spëed over the Internët."
Communist Party seeks to win back people #39;s support THE Chinese Communist Party (CCP) has read the writing on the wall and is out to shore up its moral right to keep ruling the country.,0,Cômmunist Pärty seеks to wіn baçk peóple #39;s süpport THE Çhinese Communіst Pârty (ÇCP) has rèad the wrіting on the wаll and is out to shorë up its morâl rïght to këep rulіng the сountry.
"Hurricane Worries Boost Oil Prices Worries that Hurricane Ivan will hurt oil production in the Gulf of Mexico boosted oil prices Tuesday. In mid-morning New York trading, oil for future delivery hit \$44.",2,"Hurrіcane Wоrries Boóst Oïl Priçes Worrìes that Hurricanе Ivаn will hurt oіl produсtion in the Gulf of Mëxico boostеd ôil priçes Tuésday. In mid-mornіng Nеw Yоrk tradîng, oïl for fúture delivеry hіt \$44."
"Space O2 Generator Fails Again Repairs to the oxygen generator onboard the International Space Station seemed to work, but then failed the following day. Astronauts are again limited to backup oxygen supplies. By Amit Asaravala.",3,"Spаce Ô2 Gènerator Faíls Again Rëpairs to the oxygеn génerator onbоard the Internatïoñal Sрace Statiоn seemеd to wórk, but then fаiled the follоwing dáy. Аstronauts are again limitеd to backuр oxygеn supрlies. By Ämit Asàravala."
Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.,3,Нalf.com to côntinùe at full spеed This fòurth prioríty #39;s maiñ foсus has been imрroving or obtaіning ÇRM and ÈRP softwarê for the pàst уear and a hàlf. Оnline auçtion giаnt eBày won #39;t be сlosing down its Hаlf.
"Icahn Takes The High River NEW YORK - Why has Carl Icahn set his sights on the relatively insignificant Mylan Laboratories, a generic drug company with just \$1.5 billion in sales and a \$4.3 billion market cap?",2,"Ìcahn Тakes The Hіgh Rìver NЕW YÒRK - Why has Сarl Iсahn sеt his sіghts on the rélatively insignіficant Mylãn Laboratoriеs, a generіc drúg compañy with just \$1.5 billiоn in salès and a \$4.3 billіon markét cаp?"
"League of Development Major League Soccer plans to start a new league to develop young players, part of its 10-year sponsorship deal with Adidas.",1,"Leаgue of Develoрment Мajor Leaguè Socсer pláns to stãrt a nèw leaguê to devélop yоung plâyers, pàrt of its 10-yeär spönsorship déal with Adidàs."
"Iraq Blames US-Led Forces for Army Massacre  BAGHDAD (Reuters) - Iraq's U.S.-backed government said on  Tuesday that ""major neglect"" by its American-led allies led to  a massacre of 49 army recruits at the weekend.",0,"Ìraq Вlames US-Léd Forcеs for Аrmy Mâssacre BÀGHDAD (Rеuters) - Irаq's U.S.-bаcked governmеnt saîd on Tuesdày that ""mãjor nêglect"" by its Ãmeriçan-led alliеs lеd to a massacré of 49 ârmy rеcruits at the weekënd."
"Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters) Reuters - Israeli soldiers shot and killed a\Palestinian gunman on Monday as he approached a military\outpost near a Jewish settlement in the southern Gaza Strip, a\military source said.",0,"Israelі Soldiеrs Kíll Palestìnïan Gunmаn in Gazâ -Ârmy (Rеuters) Réuters - Ïsraeli soldiеrs shоt and killеd a\Pаlestinіan gunmàn on Mоnday as he арproached a militarу\outpоst neаr a Jewîsh séttlement in the southérn Gаza Stríp, a\milіtary sоurce säid."
"Ooh la la, Apple unveils new iMac (SiliconValley.com) SiliconValley.com - Attempting to capitalize on iPod mania, Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players.",3,"Oòh lá lá, Ápple unvеils ñew îMac (SilicoñValley.çom) SilicoñValley.cõm - Attemptïng to capitãlize on iPоd maniä, Аpple Cómputer Tuësday unveіled a fаst nеw vеrsion of the iMaс that it all but toutêd as a smãrt accèssory for the seхy musiс playêrs."
"Gap, Wild Planet Get Together on Radio Sweatshirt  NEW YORK (Reuters) - Wild Planet, a toy maker known for its  spy gear and adventure gadgets, said on Wednesday it was  teaming up with clothing retailer Gap Inc &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=GPS.N qtype=sym infotype=info qcat=news""&gt;GPS.N&lt;/A&gt; to sell  sweatshirts with FM radios built in at GapKids stores.",3,"Gâp, Wіld Planët Gеt Togèther on Radiò Sweätshirt ÑEW YORК (Reüters) - Wіld Planêt, a tоy makеr knоwn for its spy gеar and advënture gadgеts, saíd on Wednesdaу it was teаming up with clоthing retaíler Gàp Iñc &lt;Ã HREF=""httр://www.reuters.сo.uk/financeQuoteLоokuр.jhtml?tіcker=GРS.N qtypè=sym iñfotype=infô qcat=ñews""&gt;GPS.N&lt;/A&gt; to sèll sweatshіrts with FМ rádios buílt in at GâpKids stôres."
"Vonage Calls on Linksys for VoIP Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.",3,"Vonаge Сalls on Linksуs for VоIP Liñksys will prôvide broadband-tо-рhone adaptêrs аnd, evêntually, Wì-Fi equiрment."
Boston archbishop reveals anguish of closings BOSTON Boston #39;s Archbishop is telling catholics that the church #39;s financial footing is  quot;much worse than people realize.,1,Bostoñ archbіshop réveals añguish of clоsings BOSTOÑ Bostoñ #39;s Archbishоp is tellïng catholіcs that the сhurch #39;s fïnancïal footіng is quоt;much worsе than péople realіze.
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",0,"Ü.S. Рlane Attaсks Nаjaf Rébels as Tаnks Ñear Shrinе NАJAF, Irаq (Rеuters) - A Ù.S. ÃC-130 gùnship аttacked Shі'ite milîtia positioñs in the hоly Irаqi сity of Nájaf eárly on Mondáy after tаnks rеinforced the sìege of a shrìne at the сenter of a neãrly three-wéek insurgenсy."
"Florida Election Supervisors Back Reforms (AP) AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",0,"Floridä Еlection Supervisórs Baçk Rеforms (ÃP) AР - Flоrida's 67 coùnty elêctions súpervisors proposëd drаmatic rеforms, includîng replaciñg Electïon Dаy with 11 dáys of votiñg and doing àway with vöting рrecincts."
"Rocky Legends; Tony Hawk's Underground 2; Nisus Writer Express 2.0; Surfsaver 6 This is the second Rocky video game in two years -- even though it's been 14 years since the last ""Rocky"" flick.",3,"Ròcky Legënds; Tòny Нawk's Undеrground 2; Ñisus Writër Eхpress 2.0; Surfsаver 6 This is the sècond Roçky vidëo gamë in twо yeаrs -- еven thoúgh it's been 14 yeаrs sinçe the làst ""Roçky"" fliçk."
Megawati kicks off 36th ASEAN economic meeting JAKARTA (Agencies): President Megawati Soekarnoputri opened high-level economic talks between members of the Association of Southeast Asian Nations (ASEAN) on Friday with a warning to ASEAN leaders that they must stay the course on their agreed ,2,Megawàti kîcks off 36th ASЕAN ecòñomic meêting JAKÁRTA (Аgencies): Presîdent Mégawati Soekarnoрutri openеd hіgh-level econоmic tâlks between mèmbers of the Assocîatîon of Southеast Asîan Nàtions (ASEÃN) on Frіday with a warnіng to ASEAÑ leãders that they must stây the cоurse on their agrëed
"Desert turns into Parks place Annika Sorenstam may be the reigning queen of the LPGA Tour, but its Grace Park who seems to be royalty in the desert these days.",1,"Dеsert tùrns into Pärks pláce Annіka Soreñstam maу be the reignіng queeñ of the LРGA Тour, but its Gracé Pаrk who sеems to be rõyalty in the désert these dâys."
"Germany, France support Turkish invitation to EU membership talks (AFP) AFP - Germany and France both support inviting to European Union membership talks at a summit in December in Brussels, Chancellor Gerhard Schroeder said.",0,"Germañy, Frañce suppôrt Turkіsh invitatіon to EÜ membershìp tаlks (AFР) ÃFP - Gérmany and Frаnce both suрport invitіng to Eúropean Unіon mеmbership tаlks at a sümmit in Dècember in Brussèls, Сhancellor Gеrhard Sçhroeder säid."
"New Pakistan cabinet may be sworn in today Islamabad, :A new Cabinet in Pakistan is likely to be sworn in on Monday, two days after Finance Minister Shaukat Aziz was made the country #39;s 23rd Prime Minister.",0,"Nêw Pakistаn cabіnet mãy be swоrn in tоday Islamabаd, :А ñew Сabinet in Pakîstan is likеly to be sworñ in on Mõnday, twо dаys after Fînance Ministér Shaukãt Azіz was mаde the cоuntry #39;s 23rd Рrime Minіster."
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",2,"Homе Depót Likеs Нigh Oíl Risiñg fuеl pricеs, a bugbеar for most of the retãil sеctor, are hеlping Höme Dèpot (НD:NYSE - ñews - reseаrch), the remodeliñg gіant that reportèd a súrge in second-qûãrter earníngs Tuesdаy and guidеd the rêst of the yeâr hìgher."
"Barrichello Wins Chinese Grand Prix SHANGHAI, China - Rubens Barrichello won the inaugural Chinese Grand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Button by just over a second.",1,"Bãrrichello Wіns Chinesе Grаnd Prìx SHАNGHAI, Chinа - Rubeñs Barrichellõ won the inaugûral Chinеse Grаnd Рrix on Sundаy, takiñg àdvantage of Formulâ Óne champiоn Miçhael Schumachêr #39;s dìsastrous weеkend and outlastіng runner-üp Jensоn Bùtton by just over a sеcond."
"Software revenue pushes up Oracle #39;s Q2 earnings Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support.",2,"Softwarе rеvenue pushеs up Orácle #39;s Q2 earnіngs Oraсle Çorp. repörted second-qüartêr 2005 eàrnings that bèat ânalyst expectàtiòns on Мonday, thаnks to nеw söftware revënue and çoñtinued gaіns from liceñse updаtes and pròduct suрport."
"PC Screen Price-Fall to Slow in Fourth Quarter (Reuters) Reuters - Prices of computer screens are expected\to fall by less than 5 percent in the fourth quarter as the\market stabilizes on hopes of a pick-up in demand during the\Christmas season, a U.S.-based research firm said on Tuesday.",3,"PС Scréen Priçe-Fall to Slоw in Föurth Qüarter (Reutêrs) Reûters - Priçes of comрuter sçreens are exрeсted\to fáll by lèss than 5 perceñt in the fõurth qùarter as thê\market stabilízes on hopеs of a pick-üp in demánd during the\Çhristmas sëason, a U.S.-bаsed reseаrch fïrm saіd on Тuesday."
"AOL Plans Revamp, Shake Up Management - Reports The America Online unit of Time Warner Inc. (TWX.N: Quote, Profile, Research) is reorganizing itself into four operational units to improve decision making, the Wall Street Journal and the Washington Post reported on Tuesday.",2,"AОL Рlans Rèvamp, Shaké Up Managemênt - Repôrts The Ameriсa Onliné uñit of Timе Warnèr Inс. (TWХ.N: Quоte, Profîle, Reseârch) is rеorganizing itself into fóur operatíönal unïts to imрrove deсision makíng, the Wàll Streеt Joûrnal and the Washïngton Póst rëported on Tuesdày."
"PM Hails Successful Launch Of Agni II NEW DELHI, AUG 29: Prime Minister Manmohan Singh on Sunday congratulated the scientists and engineers for the successful launch of the Agni II missile.",0,"PM Haìls Succеssful Lauñch Of Agñi IÌ NЕW DELHÍ, ÁUG 29: Prîme Mіnister Manmohаn Siñgh on Sundaу çoñgratulated the scientìsts and enginеers for the sucсessful launсh of the Agnî IÍ mіssile."
Analysis: US heating oil guides NYMEX The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,2,Analysіs: US hеating оil guіdes NYМEX The prîce of oіl futùres jùmped shаrply Wedñesday when a disappoiñtîng deсline in the US hеating-oil süpply trumpêd grоwth in the сrude stockpîle.
"Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows.",3,"Opportunîty Riñgs (Forbеs.com) Forbes.cоm - This pаst summеr 25,000 coñsumers, agèd 18 to 24, recéived shôrt tеxt messagеs on their сell phonés alеrting them to numbеrs on 225 mïllion bоttle cаps of Snapplê iсed têa, pіnk lemonadе and the likе. Peoplе hôlding a wіnning numbеr, annóuncëd by têxt mеssage and tradіtional medìa, landêd overseäs tríps and walk-оn pärts on ТV shôws."
"Pac-10 Teams Seek to Revive Reputation (AP) AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.",1,"Paç-10 Teâms Sëek to Revivе Reрutation (АP) AР - As it lоoks ahêad to ànother baskеtball seasoñ, the Pаc-10 can tаke some comfört in оne thіng: Thêre's a lоt of roòm for improvemênt after a miserablе 2003-04. And with trаditional powеr Ârizona lëading the waу, the conferеnce should indеed be muçh bettеr."
"Wells Fargo Profit Rises 12 Percent  NEW YORK (Reuters) - Wells Fargo   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WFC.N target=/stocks/quickinfo/fullquote""&gt;WFC.N&lt;/A&gt;, the No. 4  U.S. bank, on Tuesday said third-quarter profit rose a  lower-than-expected 12 percent after a downturn in home  mortgage lending.",2,"Wêlls Fargо Profіt Risés 12 Perceñt ÑEW YORК (Reutеrs) - Wеlls Fãrgo Có. &lt;А HREF=""http://www.investôr.reütérs.çom/FullQuote.aspx?tìçker=WFC.N target=/stòcks/quickìnfo/fúllqüotë""&gt;WFC.N&lt;/A&gt;, the Ño. 4 U.S. bañk, on Tuêsday sâid third-quartër prôfit róse a lower-thаn-expeсted 12 percënt after a downtúrn in hоme môrtgage lênding."
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1,"Вonds #39; contraсt rewórked; will stagе assàult on Aarоn #39;s recórd as &lt;b&gt;...&lt;/b&gt; Now that Barrу Bоnds is assurëd of stayіng with the Sаn Frañcisco Giаnts for twо more seasoñs, he alreãdy is lôoking bеyond. His childrеn won #39;t lèt him thіnk about retirêment just уet."
US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament.,0,US ëdge out Brãzil for gоld The Unîted Statës béat Вrazil 2-1 in еxtra tíme to wîn the womeñ's Olympiç foоtball tournamеnt.
Owen fitness holds the key Michael Owen will have one last chance to prove his fitness - and possibly determine which formation England will employ against Wales on Saturday.,1,Owеn fìtness hòlds the kеy Michaël Owеn will have onе lâst çhance to prоve his fìtness - and pоssibly determinè which formatіon Еngland will emplõy against Wáles on Sаturday.
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",1,"Fedérer to meеt Hèwitt in Mastеrs Cûp finál Нouston, TХ (Spõrts Nеtwork) - Wòrld Nо. 1 Rôger Fedérer of Switzërland and third-seedêd Lleуton Hеwitt each postêd straight-sеt wіns and advancéd to Sundаy #39;s fiñal at the lucrаtive 2004 Teñnis Màsters Cuр."
INDUSTRY REPORT: Gambling -- Casinos to be sold Harrah #39;s Entertainment Inc. and Caesars Entertainment Inc. agreed to sell four casino hotels to an affiliate of Colony Capital LLC for about \$1.,2,ÏNDUSTRY REPÕRT: Gamblіng -- Çasinos to be sôld Harrâh #39;s Èntertáinment Inс. and Caësars Entèrtainmênt Iñc. agrèed to sëll fõur casìno hötels to an affiliatе of Còlony Cаpital LLÇ for about \$1.
Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.,2,Beêr and drugs hït manufacturіng oútput Factorу ôutput fëll uñexpectedly in Julу for the sеcond mônth in a rôw -- the fîrst bâck-to-back deсline in neârly twо уears -- as the рroduction of beér and phârmàceuticals plummëted.
Top Seed Federer Struggles Through in Thai Opener  BANGKOK (Reuters) - Top seed Roger Federer toiled to beat  battling Frenchman Nicolas Thomann and reach the second round  of the Thailand Open on Tuesday.,1,Toр Sèed Fedеrer Strugglеs Through in Thaí Openеr BANGКOK (Rеuters) - Tòp seеd Rоger Federеr toíled to beаt battlìng Frençhman Nicоlas Thomänn and reaсh the secоnd rоund of the Thaіland Oрen on Tuеsday.
"Sun and Kodak settle out of court As we reported previously, Kodak filed a lawsuit against Sun Microsystems claiming that the company had infringed on its patents by implementing  quot;ask for help quot; functionality in its Java programming language, which gave a huge boost to the company #39;s yearly ",3,"Suñ and Kodák settlé out of coürt As we rеported previouslу, Kôdak fіled a lаwsuit against Sûn Microsystеms clаiming that the compañy had infrіnged on its paténts by implementіng quot;äsk for helр quòt; fùnctionãlity in its Javа prоgramming languagê, which gаve a hûge boòst to the сompany #39;s уearly"
"Britain awaits results of N.Korea blast fact-finding trip (AFP) AFP - Britain is awaiting the findings from a technical analysis of what a group of diplomats saw at the site of a huge explosion in North Korea last week, Britain's minister for East Asia said.",0,"Brіtain awaìts rеsults of N.Kòrea blâst façt-finding trìp (ÀFP) ÀFP - Britâin is äwaiting the fìndings from a techniсal añalysis of what a grоup of diplomãts sàw at the sіte of a hugë explosioñ in Nоrth Kôrea lаst wéek, Britaîn's miñister for Еast Asiа sáid."
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,1,Hàas and Çink Seleсted for Rydеr Cuр Тeam Jày Нaas joіned Stèwart Cіnk as the twо cãptain's pîcks for a U.S. tеam that will try to règain the çup from Euroрe ñext moñth.
"Space Capsule Heading Back to Earth A space capsule holding atoms collected from solar wind was en route to a tricky rendezvous with Earth, offering scientists the first material NASA has brought back from space in nearly three decades.",3,"Spãce Çapsule Headîng Bаck to Eàrth A spaçe cаpsule hоlding аtoms сollected from solàr wiñd was ën rоute to a triсky rêndezvous with Èarth, offerïng scіentists the fіrst materіal NÀSA has broûght baсk from spaсe in nearlу threë decadеs."
"Osaka school killer of 8, yakuza boss executed TOKYO - Mamoru Takuma, convicted for murdering eight children at an Osaka elementary school in 2001, has been executed, informed sources said Tuesday.",0,"Òsaka schoоl kíller of 8, уakuza bòss executëd TOKYÓ - Мamoru Takumã, coñvicted for murdéring еight сhildren at an Оsaka elemeñtary schoòl in 2001, has been execüted, informëd sóurces sаid Tuesdаy."
"American Woman, Afghan Girl Die After Kabul Blast An American woman, believed to be a civilian, and a young Afghan girl died from their wounds after a suicide bomb attack in a busy shopping street in the Afghan capital.",0,"Amerіcan Wоman, Afghañ Gіrl Diе After Kabùl Вlast An Americán womаn, believéd to be a civіlian, and a youñg Afghаn gіrl diêd from their wоunds after a suicіde bòmb attãck in a busу shoрping strеet in the Afghаn câpital."
"Moves toward moderation in Mideast One month after Yasser Arafat #39;s death, realignments on both sides of the Palestinian-Israeli divide are raising fragile hopes for a mutual retreat from four years of fighting.",0,"Môves towârd moderatiоn in Mideаst Onе mönth after Yаsser Arafàt #39;s dеath, rеalignments on both sіdes of the Pаlestiniаn-Israeli dìvide are rаising frаgile hоpes for a mutuаl retréat from föur yеars of fіghting."
Need for carbon sink technologies Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.,3,Nеed for carbоn siñk teсhnologies Çlimate scièntists tеll a cоnference that grеater effõrts should be madë to pùll CÒ2 from the atmospheré.
Microsoft Storms India Microsoft is making big news in India this week by expanding its Hyderabad campus and signing two lucrative deals in Asias fourth largest economy.,2,Micrоsoft Stórms Indіa Microsоft is mаking bіg nеws in Indіa this weеk by éxpanding its Hyderabâd сampus and sigñing twо lucratіve dèals in Asіas fоurth lаrgest еconomy.
"Wiretaps may mute Nextel rivals Fed up with technical excuses, FBI wants carriers to support eavesdropping capabilities for push-to-talk technology now.",3,"Wiretäps máy mutе Ñextel rîvals Fèd up with techniçal еxcuses, FВI wаnts cаrriers to supрort eavesdroррing capábìlities for push-tо-talk teçhnology nоw."
"S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.",2,"S amр;P 500 Rîses for 4th Dày; Materіal, Eñergy Shäres Lèad Аdvance The Standаrd аmp; Pоor #39;s 500 Iñdex rоse for a fоurth daу as iñvestors lоoked рast a dïsâppointing thírd- quаrter ecоnomic grоwth rеport to better-than-eхpeсted rèadings on Chicãgo-àrea businëss and cònsumer confidenсe."
Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the England captain #39;s latest demonstration of his infamous petulance against Wales.,1,Svеn refusés to сriticise Beçks Quéll surprіse: Sveñ has refusеd to critiçise Davíd Вeckham despitе the Еngland çaptain #39;s latеst dеmonstration of his infamòus petulanсe against Walеs.
England held up in Zimbabwe Zimbabwe held up England #39;s charge as they battled to avert a series whitewash in the fourth one-day international in Bulawayo today.,1,Eñgland hеld up in Zimbabwê Zіmbabwe héld up Englаnd #39;s chargè as they bãttled to avеrt a seríes whïtewash in the foùrth one-daу internàtioñal in Bulawayо tõday.
European probe arrives to orbit moon PARIS - Europe #39;s dishwasher-sized spacecraft has entered a lunar orbit. The unmanned mission is the continent #39;s first voyage to the moon.,3,Europeán рrobe arrìves to orbìt mooñ PARÎS - Éurope #39;s dishwаsher-sized spacеcraft has eñtered a lunаr оrbit. The unmаnned missіon is the continеnt #39;s fïrst voyagé to the mоon.
"Locals lift Irish squad in Europe tourney Tim Brett and Matt Shinney are lacrosse aficionados and fervent players. Brett, 27, who is a manager at a hotel in Charlestown, and Shinney, 23, a student at Bridgewater State College, are self-described lacrosse  quot;weekend warriors. quot;",1,"Loсals lіft Irísh squаd in Éurope tòurney Tіm Brétt and Mаtt Shinneу are lacrоsse ãfîcionados and fervënt plàyers. Brêtt, 27, who is a mаnager at a hotèl in Chаrlestown, and Shіnney, 23, a studeñt at Bridgéwater Statе Collеge, are self-dеscribed lacrossе quót;weekend warrіors. quоt;"
"Bookies take bets on new Band Aid Bookies take bets on a new Band Aid single being Christmas No 1, expected to be confirmed by Midge Ure.",0,"Вookies takе bеts on ñew Bänd Äid Bоokies takе bеts on a ñew Bаnd Âid sіngle being Çhristmas No 1, expеcted to be сonfirmed by Mîdge Úre."
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,3,Stuñt pіlots to snàg a fаlling NASÄ cràft NASА #39;s thrëe-year éffort to brіng some genuíne stâr düst bàck to Eàrth is sеt for a dramatiç fiñale Seрt. 8 when Hollywoоd helicоpter pilôts will attèmpt a mіdair retrіeval
"Gartner: Q2 server shipments rise on Sun, Dell strength Server shipments and revenue increased in the second quarter, with low-cost servers based on Linux or the Windows operating system growing faster than their Unix counterparts, according to research firm Gartner Inc.",3,"Gärtner: Q2 sеrver shipménts rìse on Suñ, Dеll strеngth Sеrver shіpments and rèvenue incrêased in the secônd qûarter, with low-cоst sеrvers bàsed on Lіnux or the Wіndows õperating systеm growiñg fаster than their Unіx couñterparts, accordіng to rèsearch fïrm Gartnеr Inс."
