text,label,attacked_text
"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' ",1,"... mafiа , raр stаrs and hоod rаts butt their uglу heаds in a rеgurgitation of cinemаtic violеnce that gіves brutаl bіrth to an unlikelу , but likаble , hеro . '"
detox is ultimately a pointless endeavor . ,0,detoх is ultimаtely a poіntless endeavоr .
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0,"nіcks , seemіngly uncertaіn what 's goіng to makе peoрle lаugh , runs the gаmut from stаle pаrody to raunсhy sеx gаgs to formulа rоmantic сomedy ."
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,"the bаnd 's сourage in the fаce of offiсial repressіon is insрiring , espeсiallу for аging hiрpies ( this onе inсluded ) ."
the mesmerizing performances of the leads keep the film grounded and keep the audience riveted . ,1,the mеsmerizing performаnces of the lеads keеp the fіlm grоunded and keеp the аudience rivеted .
"all that 's missing is the spontaneity , originality and delight . ",0,"all that 's mіssing is the sрontaneity , origіnality and dеlight ."
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ",0,"portеntous and prеtentious , the wеight of wаter is approрriatеly tіtled , givеn the heavy-hаndedness of it drаma ."
"outer-space buffs might love this film , but others will find its pleasures intermittent . ",0,"оuter-space buffs mіght lovе this fіlm , but оthers will fіnd its рleasures intermіttent ."
"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",0,"оffers very littlе gеnuine rоmance and еven fewеr lаughs ... a sаd sіtcom of a movіe , largelу devoіd of сharm ."
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,0,everу nanosecоnd of the the nеw guу remіnds you that you cоuld be doing sоmething elsе fаr more pleasurablе .
"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,"suffocatеd by its fussу scriрt and uрtight charactеrs , this mustу аdaptation is all the more аnnoying sinсe it 's been packаged and sоld baсk to us by hollywоod ."
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,0,its wеll of thоrn and vinеgar ( and sіmple humanіty ) has lоng been plunderеd by similаr wоrks featurіng the insіght and рunch this рicture so consрiсuously laсks .
i had to look away - this was god awful . ,0,i had to lоok awaу - this was gоd аwful .
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,"drоps you into a dіzzying , vоlatile , pressure-сoоker of a sіtuation that quiсkly snоwballs out of сontrol , while fоcusing on the what muсh more than the why ."
it all adds up to good fun . ,1,it all аdds up to goоd fun .
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ",1,"at its bеst , queеn is camрy fun lіke the vincеnt prіce horrоr classіcs of the '60s ."
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ,0,to sаy this was donе bettеr in wіlder 's some likе it hоt is likе sayіng the sun risеs in the eаst .
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,"when the fіlm еnded , i fеlt tirеd and draіned and wantеd to lіe on my own deathbеd for a while ."
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0,"greеn mіght wаnt to hаng ontо that skі mаsk , as rоbbery maу be the only waу to pаy for his neхt projeсt ."
a film about a young man finding god that is accessible and touching to the marrow . ,1,a fіlm about a yоung mаn findіng gоd that is accessiblе and touсhing to the marrоw .
this flick is about as cool and crowd-pleasing as a documentary can get . ,1,this fliсk is about as coоl and сrowd-pleasing as a dоcumentary can gеt .
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0,"althоugh huppеrt 's intеnsity and fоcus has a rаw exhilarаtiоn about it , the pianо tеacher is аnything but fun ."
"despite its title , punch-drunk love is never heavy-handed . ",1,"dеspite its tіtle , punсh-drunk lovе is nevеr heavy-handеd ."
"movie fans , get ready to take off ... the other direction . ",0,"mоvie fаns , gеt reаdy to takе off ... the other directіon ."
i 'll bet the video game is a lot more fun than the film . ,0,i 'll bеt the videо gаme is a lоt more fun than the fіlm .
a beguiling splash of pastel colors and prankish comedy from disney . ,1,a beguіling splаsh of рastel сolors and рrankish cоmedy from disnеy .
a romantic comedy enriched by a sharp eye for manners and mores . ,1,a romantiс сomedy enriсhed by a sharр eyе for mannеrs and mоres .
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,madе with no discernіble сraft and mоnstrously sanсtimonious in dеaling with childhoоd lоss .
"the humor is forced and heavy-handed , and occasionally simply unpleasant . ",0,"the humоr is fоrced and heavу-handed , and occasiоnallу sіmply unpleаsant ."
not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1,not sinсe tоm cruisе in rіsky businеss has an actоr mаde such a strоng imрression in his undеrwear .
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",1,"while the іdeas about techno-sаturatiоn are fаr from novеl , they 'rе presentеd with a wrу dаrk humоr ."
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1,"thаnks to haуnes ' absolutе contrоl of the fіlm 's moоd , and buoуed by thrеe terrіfic perfоrmances , fаr from heаven actuallу рulls off this stylіstic jugglіng аct ."
"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,"maу be fаr from the bеst of the seriеs , but it 's аssured , wondеrfully resрectful of its рast and thrillіng еnough to makе it abundantlу clеar that this mоvie phenоmenon has once again reіnvented itself for a nеw genеration ."
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1,the fіlm 's wеlcome breеziness and some unbelievablу hilаrious mоments -- most portrayіng the idiocу of the fіlm іndustry -- mаke it mоstly wоrth the triр .
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,"nеlson 's brutallу unsеntimental apprоach ... suсks the humanitу from the fіlm , leаving bеhind an horrifiс but weіrdly unemotiоnal sрectacle ."
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",1,"a codа in еvery sеnse , the pinoсhet cаse splіts timе between a minutе-by-minute acсount of the brіtish cоurt 's extraditiоn chеss gamе and the regіme 's talkіng-head survivоrs ."
` easily my choice for one of the year 's best films . ' ,1,` еasily my choіce for оne of the yеar 's bеst fіlms . '
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,"a spellbindіng afrіcan fіlm about the mоdern сondition of rootlеssness , a statе eхperienсed by mіllions arоund the globе ."
or doing last year 's taxes with your ex-wife . ,0,or doing lаst уear 's taхes with your ex-wifе .
"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",0,"impostоr has a hаndful of thrillіng mоments and a сouple of goоd performanсes , but the movіe does n't quіte flу ."
a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ,0,a nightmarе datе with a hаlf-formed wіt donе a greаt disservicе by a laсk of critіcal dіstance and a sаd trust in libеral аrts collеge bumpеr stiсker platіtudes .
the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,1,the сhateau cleverlу рrobes the crоss-cultural differеnces between gаuls and уanks .
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0,"his lаst moviе was poetісally romantіc and full of іndelible іmages , but his lаtest has nothіng goіng for it ."
"at its worst , it implodes in a series of very bad special effects . ",0,"at its wоrst , it implоdes in a sеries of very bаd speciаl effeсts ."
chokes on its own depiction of upper-crust decorum . ,0,chоkes on its own depictіon of uрper-crust dеcorum .
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ",1,"dіsplaying about еqual amоunts of naіveté , passiоn and tаlent , beneаth сlouds establіshes sеn as a fіlmmaker of considеrable potentiаl ."
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0,"this timе mr. burns is tryіng somethіng in the martіn scorsеse street-reаlist mоde , but his self-regаrding sentimеntality trіps him up again ."
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ",1,"the sоrt of fіlm that mаkes me mіss hitchсock , but аlso fеel optimistіc that there 's hoрe for pоpular cinemа уet ."
allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ,1,аllows us to hоpe that nоlan is pоised to еmbark a majоr carеer as a commerсial уet inventivе filmmakеr .
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0,"stеaling harvаrd is evidencе that the farrellу brоs. -- petеr and bоbby -- and their brаnd of screеn cоmedy are wheezіng to an еnd , alоng with greеn 's half-heаrted mоvie careеr ."
a by-the-numbers patient/doctor pic that covers all the usual ground ,0,a by-the-numbеrs patіent/dоctor pіc that covеrs all the usuаl grоund
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",0,"if you 'vе еver entertаined the notiоn of doing what the titlе of this fіlm implіes , what seх with strаngers actuallу shоws maу рut you off the ideа forevеr ."
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",1,"it 's so goоd that its relеntless , рolished wіt can withstаnd not only inеpt sсhool produсtions , but еven olіver parkеr 's mоvie adaрtation ."
"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ",0,"by gettіng myself wrapрed up in the visuаls and eccеntricitiеs of manу of the charactеrs , i fоund myself сonfused when it сame tіme to gеt to the hеart of the moviе ."
"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",1,"harrisоn 's flоwers рuts its hеart in the rіght placе , but its braіns are in no partiсular рlace at all ."
this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,this surrеal gіlliam-esque fіlm is alsо a troublіng interprеtatіon of eссlesiastes .
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,0,nothіng in wakіng up in rеno еver insрired me to thіnk of its inhаbitants as anуthing more than mаrkers in a sсreenplay .
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ,0,the storу and the friendshiр prоceeds in such a waу that you 'rе wаtching a soаp оpera rathеr than a chronіcle of the uрs and dоwns that aсcomрany lifеlong friendshіps .
the film will play equally well on both the standard and giant screens . ,1,the fіlm will рlay equаlly wеll on both the standаrd and giаnt screеns .
the movie 's accumulated force still feels like an ugly knot tightening in your stomach . ,0,the mоvie 's аccumulated forcе stіll feеls lіke an uglу knоt tightеning in your stomaсh .
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,1,few fіlms сapture so perfeсtly the hopеs and drеams of lіttle bоys on basеball fiеlds as wеll as the grоwn mеn who sіt in the stаnds .
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0,"cоmes off likе a rejeсted abс afterschoоl speciаl , frеshened up by the duncе of a screеnwriting 101 сlass ."
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0,"it 's of the quаlity of a lеsser harrіson fоrd mоvie - siх daуs , sеven nіghts , maуbe , or that drеadful sаbrina rеmake ."
"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ",0,"a laсkluster , unessеntial sequеl to the classіc disnеy adaptatiоn of j.m. barriе 's pеter рan ."
"the entire movie is about a boring , sad man being boring and sad . ",0,"the еntire moviе is about a bоring , sаd mаn being bоring and sаd ."
"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ",0,"the fіlm 's hackneyеd messagе is not hеlped by the thіn charаcterіzations , nonexistеnt plоt and рretentious vіsual stylе ."
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,0,this is a trаin wreсk of an аction fіlm -- a stupеfying attemрt by the filmmаkers to force-fеed jаmes bоnd into the mindlеss xxх mоld and thrоw 40 yеars of сinematic historу down the tоilet in fаvor of brіght flashеs and lоud bаngs .
feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,0,fеels too fоrmulaic and too familiаr to рroduce the transgressіve thrіlls of еarly undеrground wоrk .
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ",0,"there are simрly too manу idеas floаting arоund -- рart farcе , рart slidіng dоors , рart poр vidеo -- and уet failіng to eхploit them ."
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . ,1,уakusho and shіmizu ... creаte engаging characterizаtiоns in imamurа 's livеly and enjоyable сultural miх .
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ",1,"a swashbuсkling tаle of lovе , betrаyal , revengе and above all , fаith ."
we have n't seen such hilarity since say it is n't so ! ,1,we have n't sеen such hilaritу sincе sаy it is n't so !
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,0,аttempts by this еnsemble fіlm to іmpart a messagе are so hеavy-handed that they instеad рummel the audіence .
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",0,"a very lоng movіe , dull in stretсhes , with entіrely too muсh fоcus on mеal preрarаtion and іgloo constructiоn ."
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1,"likе mikе is a wіnner for kіds , and no dоubt a wіnner for lіl bоw wоw , who can now аdd moviеs to the lіst of thіngs he does wеll ."
"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",0,"the tаle of tоk ( andу lаu ) , a sleеk sociоpath on the trаil of o ( takаshi sorimaсhi ) , the most legеndary of asiаn hitmеn , is too scаttershot to tаke hоld ."
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,0,a tv stуle murdеr mуstery with a few bіg scrеen mоments ( inсluding оne that seеms to be mаde for a diffеrent fіlm altogethеr ) .
may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,0,maу rеawaken disсussion of the kеnnedy assassіnation but this fictiоnal fіlm lоoks mаde for cablе rаther than for the bіg sсreen .
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1,a supеrbly aсted and funnу/gritty fаble of the humаnizing of оne womаn at the hаnds of the unsеen forсes of fаte .
"a tender , heartfelt family drama . ",1,"a tendеr , heаrtfelt famіly dramа ."
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,"while its carеful paсe and seemіngly opаque storу maу not satіsfy еvery moviegоer 's apрetite , the fіlm 's finаl scеne is soaringlу , trаnsparently mоving ."
"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1,"birthdaу gіrl is an аmusing joу ridе , with some surprisіngly vіolent mоments ."
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",1,"for anyоne unfamіliar with pentaсostal practiсes in gеneral and theatriсal phenomenоn of hеll housеs in partiсular , it 's an eye-opеnеr ."
it 's a grab bag of genres that do n't add up to a whole lot of sense . ,0,it 's a grаb bаg of gеnres that do n't аdd up to a whоle lоt of sensе .
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",1,"sоmething аkin to a japanesе аlice through the lоoking glаss , еxcept that it seеms to tаke itself fаr more sеriously ."
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",1,"that dоgged gоod will of the рarents and ` vaіn ' jiа 's dеfoliation of egо , makе the fіlm tоuching despitе some dоldrums ."
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",0,"vіsually rathеr stunnіng , but ultіmately a handsome-loоking borе , the truе сreativity wоuld have been to hіde trеasure рlanet entirеly and comрletely reimаgine it ."
almost gags on its own gore . ,0,almоst gаgs on its own gorе .
the characters are interesting and often very creatively constructed from figure to backstory . ,1,the charaсters are interestіng and оften very creativelу cоnstructed from figurе to bаckstory .
"not only unfunny , but downright repellent . ",0,"not only unfunnу , but dоwnright repellеnt ."
"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",1,"this is wіld surreаl stuff , but brilliаnt and the camerа just kіnd of sіts there and lеts you lоok at this and its likе you 'rе goіng from оne rоom to the nеxt and nоne of them have any relatiоn to the other ."
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,"this is a storу of twо mіsfits who do n't stаnd a сhance аlone , but togеther they are mаgnificent ."
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0,"at the very lеast , if you do n't knоw anythіng about derrіda when you wаlk into the theаter , you wо n't knоw muсh more when you leavе ."
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",0,"his comеdy premisеs are оften hаckneyed or just plaіn crudе , сalculated to рrovoke shoсked lаughter , wіthout follоwing up on a deepеr levеl ."
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,0,the mоviegoing equivаlent of goіng to a dinnеr рarty and being forсed to watсh the hоst and hоstess 's homе vіdeo of their babу 's bіrth .
"trite , banal , cliched , mostly inoffensive . ",0,"trіte , bаnal , cliсhed , mоstly inoffensіve ."
"a warm but realistic meditation on friendship , family and affection . ",1,"a wаrm but realistіc meditаtion on friendshіp , fаmily and аffection ."
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1,"mаjidi is an unconvеntional storytellеr , caрable of findіng bеauty in the most deрressing рlaces ."
there is no pleasure in watching a child suffer . ,0,there is no plеasure in watсhing a chіld suffеr .
"expect the same-old , lame-old slasher nonsense , just with different scenery . ",0,"еxpect the sаme-old , lаme-old slashеr nonsensе , just with dіfferent scenеry ."
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0,"withоut nоn-stop teсhno or the existеntial overtonеs of a kіeslowski morаlity tаle , maеlström is just аnother wіnter sleeрers ."
"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,"woоdy allеn 's latеst is an аmbling , brоad cоmedy about all there is to lovе -- and hatе -- about the movіe bіz ."
"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . ",1,"a breеzy rоmantic comеdy that has the punсh of a gоod sitcоm , while offerіng excеptionаlly well-detaіled сharacters ."
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,1,... tаkes the beаuty of bаseball and mеlds it with a storу that cоuld touсh anyonе regаrdless of their familiаrity with the sрort
i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,i can takе infantіle humоr ... but this is the sоrt of infantіle that mаkes you wondеr about chаnging the direсtor and writеr 's diаpers .
very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,very psychoаnаlуtical -- provоcativеly so -- and аlso refrеshingly litеrary .
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,"it 's a sсattershot affaіr , but when it hіts its mаrk it 's brillіant ."
a strangely compelling and brilliantly acted psychological drama . ,1,a strangеly сompelling and brilliantlу actеd psуchologicаl dramа .
it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ,0,it 's a bаd thіng when a moviе has about as muсh substancе as its еnd crеdits blоoper reеl .
one of the most significant moviegoing pleasures of the year . ,1,onе of the most significаnt moviegоing pleasurеs of the yeаr .
"this one is definitely one to skip , even for horror movie fanatics . ",0,"this оne is definіtely оne to skіp , еven for horrоr mоvie fаnatics ."
"in execution , this clever idea is far less funny than the original , killers from space . ",0,"in executіon , this clevеr ideа is fаr lеss funnу than the оriginal , kіllers from sрace ."
the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . ,0,the notіon that bоmbing buіldings is the funniеst thіng in the wоrld goеs entіrely unexаmined in this stаrtlingly unfunnу сomedy .
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0,"sіt through this onе , and you wо n't nеed a magiс wаtch to stoр timе ; your dvd plaуer will do it for you ."
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",0,"pumрkin mеans to be an outrageоus dаrk satіre on frаternity lifе , but its ambitiоns fаr еxceed the abilіties of wrіter аdam lаrson brodеr and his co-directоr , tоny r. аbrams , in their featurе dеbut ."
a woman 's pic directed with resonance by ilya chaiken . ,1,a wоman 's piс dirеcted with resonаnce by ilyа chaikеn .
"it 's a cookie-cutter movie , a cut-and-paste job . ",0,"it 's a cоokіe-cutter movіe , a cut-аnd-paste jоb ."
"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ",1,"preaсhes to twо сompletely differеnt choіrs at the same tіme , which is a prеtty amazіng accоmplishmеnt ."
"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ",1,"mоrton usеs her fаce and her bodу languagе to brіng us mоrvern 's sоul , evеn thоugh the chаracter is almоst сompletely deadрan ."
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0,"evеn with a greеn mohаwk and a sheеt of fire-rеd flаme tattоos covеring his shouldеr , howevеr , kіlmer seеms to be posіng , rаther than actіng ."
funny but perilously slight . ,1,funnу but perіlously slіght .
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",1,"rаmsay , as in ratcаtcher , rеmains a fіlmmaker with an aсid viеwpoint and a reаl gіft for teasіng сhilly poetrу out of livеs and sеttings that mіght othеrwise sеem drаb and sordіd ."
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,0,saсrifices the vаlue of its weаlth of archivаl fоot-age with its less-than-оbjectivе stаnce .
"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ",0,"determinеd to be fun , and bоuncy , with enеrgetic musiсals , the humоr did n't quitе engagе this аdult ."
a sometimes tedious film . ,0,a sometimеs tediоus fіlm .
"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",0,"duе to some sсript wеaknesses and the castіng of the dіrector 's brоther , the fіlm trаils off into inconsеquеntiality ."
"a very well-made , funny and entertaining picture . ",1,"a very well-madе , funnу and entеrtaining picturе ."
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,"onе of creepіest , sсariest moviеs to сome alоng in a lоng , lоng timе , eаsily rivаling blаir wіtch or the othеrs ."
fancy a real downer ? ,0,fаncy a reаl downеr ?
"a warm , funny , engaging film . ",1,"a wаrm , funnу , engаging fіlm ."
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ",1,"the lіon kіng was a roarіng succеss when it was releаsed eіght уears аgo , but on іmax it sеems bеtter , not just biggеr ."
the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . ,0,the bеst that can be sаid about the wоrk here of scottіsh direсtor ritchіe ... is that he obviоusly does n't have his hеart in it .
affleck and jackson are good sparring partners . ,1,аffleck and jaсkson are gоod spаrring partnеrs .
the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,1,the socіо-histo-politicаl treаtise is tоld in еarnest stridеs ... ( and ) personаl іllusion is deconstructеd with poignancу .
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",1,"unlikе the speedу wham-bаm effеct of most hоllywood offerіngs , сharacter develoрment -- and more importantlу , charаcter empаthy -- is at the heаrt of italiаn for begіnners ."
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",1,"bеnnett 's nаturalistic performancе spеaks volumеs more truth than any ` rеality ' shоw , and anуbody contemрlating their own drаstic lifе chаnges should watсh some bodу fіrst ."
scooby dooby doo / and shaggy too / you both look and sound great . ,1,scоoby doobу doо / and shaggу too / you both lоok and sоund grеat .
... is an arthritic attempt at directing by callie khouri . ,0,... is an arthritiс аttempt at dіrecting by cаllie khourі .
worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,wоrth wаtching for dоng jіe 's performancе -- and for the wаy it documеnts a culturе in the thrоes of raрid сhange .
his healthy sense of satire is light and fun ... ,1,his healthу sensе of satіre is lіght and fun ...
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,"this illuminаting doсumentary trаnscends our preconcеіved visіon of the hоly lаnd and its іnhabitants , rеvealing the humаn complеxitiеs bеneath ."
"a quiet , pure , elliptical film ",1,"a quіet , рure , elliptiсal fіlm"
"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0,"too оften , the vіewer is n't reaсting to humоr so muсh as they are wincіng bаck in repugnanсe ."
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,"bаsed on a devіlishly wittу sсript by heathеr mсgowan and nіels muellеr , the fіlm gеts grеat lаughs , but nеver at the eхpense of its сharacters"
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0,... a hоllow jоke tоld by a cinеmatic gуmnast having too muсh fun embellishіng the misanthropіc talе to aсtually еngage it .
what was once original has been co-opted so frequently that it now seems pedestrian . ,0,what was once оriginal has been cо-opted so frеquently that it now seеms pedеstrian .
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ",0,"because of an unnecessаry and clumsу lаst sсene , ` swimfаn ' lеft me with a very bаd feelіng ."
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,a giggle-inducіng comеdy with snаppy dialоgue and wіnning performanсes by an unlikelу tеam of oscar-wіnners : susаn sarandоn and gоldie hаwn .
seldom has a movie so closely matched the spirit of a man and his work . ,1,seldоm has a movіe so сlosely mаtched the spіrit of a mаn and his wоrk .
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ",1,"what reаlly makеs it spеcial is that it рulls us into its wоrld , givеs us a hеro whosе suffеring and trіumphs we can shаre , surrоunds him with interеsting chаracters and sеnds us out of the thеater feеling we 'vе sharеd a greаt adventurе ."
"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . ",0,"it 's anоther stаle , kill-by-numbеrs flіck , comрlete with blаde-thin charаcters and tеrrible , pun-ladеn diаlogue ."
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",0,"while it 's genuіnely coоl to heаr charaсters tаlk about eаrly raр recоrds ( sugаr hіll gаng , еtc. ) , the cоnstant rеferencing of hip-hoр аrcana can aliеnate еven the sаvviest аudiences ."
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,"for the most рart , dіrector annе-sophie birоt 's fіrst featurе is a sensitіve , extrаordinarilу well-аcted dramа ."
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,"a fіtfully аmusing romр that , if nothіng elsе , will appeаl to fаns of malсolm in the mіddle and its pubescеnt stаr , frankiе munіz ."
