text,label,attacked_text
"Steeler subs doing their jobs When the New England Patriots rolled into town Sunday afternoon to take on the Pittsburgh Steelers, the final outcome of the football game might have been secondary to some vital information needed by the black and gold as far as the rest of the season is ",1,"Steêler súbs doing their jóbs When the Nèw Eñgland Pátriots rollèd into tõwn Sünday aftérnoon to také on the Pittsbùrgh Stèelers, the fînal outçome of the fôotball gãme míght have been secondäry to some vìtal infòrmatìon ñeeded by the blaçk and gõld as fàr as the rêst of the séason is"
Instant messaging worm exploits JPEG flaw (InfoWorld) InfoWorld - Security experts have spotted the first attempts to create an Internet worm that propagates using instant messages and exploits a recently disclosed flaw in Microsoft software.,3,Ïnstant mèssaging wõrm exploìts JPÉG fláw (InfôWorld) InfõWorld - Securîty expërts have spottêd the fïrst âttempts to creãte an Înternet wôrm that propãgates usìng instañt messâges and explôits a rècently disclosèd flàw in Micròsoft softwaré.
Czech Republic Crushes Sweden 6-1 (AP) AP - Milan Hejduk scored two goals as the Czech Republic routed Sweden 6-1 Tuesday night in the quarterfinals of the World Cup of Hockey.,1,Çzech Républic Crushës Swedeñ 6-1 (ÁP) ÁP - Milañ Hejdük sçored twó göals as the Çzech Republìc routêd Swedeñ 6-1 Tuesdãy níght in the quartèrfinals of the Wörld Çup of Hoçkey.
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2,"Òil Edgës Dowñ, Micrósoft Boôsts Teçhs ÑEW YÔRK (Réuters) - Oíl pricès töuched 2-moñth lóws neâr \$45 a barrél on Mondày before tâking baçk most of their lossès, but the downwârd trénd knöcked enèrgy çompany stôcks lowèr and Ú.S. stoçk ìndexes eñded littlê chañged. A rïse in Mîcrosoft sharês hélped bôost the teçhnology sèctor."
"Arafat was not poisoned Paris - Doctors who treated Palestinian leader Yasser Arafat believe he died of a blood condition called disseminated intravascular coagulation (DIC) and have ruled out poisoning, Le Monde newspaper reported on Wednesday.",0,"Arafät was not poîsoned Pâris - Doctõrs who treatêd Pálêstinian leadér Yásser Arafát bêlieve he diéd of a bloôd cônditiön çalled disseminãted iñtravasculàr côagulàtion (DÏC) and have rüled out poisonìng, Lê Mondê newspàper repórted on Wedñesday."
"Microsoft to make foray into online music (SiliconValley.com) SiliconValley.com - Microsoft makes its long-anticipated entry into the online music market today, marking the first serious challenge to Apple Computer's popular iTunes service.",3,"Micrósoft to makè föray into onliñe musîc (SiliconVâllèy.com) SilicónValley.çom - Microsóft mãkes its loñg-antîcipated eñtry into the ônline musiç markèt todây, markiñg the fîrst seriõus challengê to Àpple Çomputer's populàr iTunés serviçe."
"Sales, Sun surge ahead The Connecticut Sun had an off game last Saturday, when they dropped the opener of their WNBA Eastern Conference semifinal series against the Washington Mystics.",1,"Salés, Sûn surgê aheád The Conneçtiçut Sún had an off gamè lást Satúrday, when they drópped the opeñer of their WÑBA Easterñ Coñferencè semifiñal sèries against the Washìngton Mystiçs."
"DaimlerChrysler, GM to team up on hybrid engines General Motors and DaimlerChrysler say they #39;re teaming up to develop hybrid technology for use in their vehicles. The two giant automakers say they have signed a memorandum of understanding.",2,"DàimlerChrysler, GM to teám up on hybrîd eñgines Generäl Motòrs and DaimlerÇhrysler sày they #39;rê téaming up to develóp hybrïd technõlogy for usé in their vehiclès. The twô giañt automàkers sáy they have sigñed a memorandûm of uñdërstanding."
"Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",2,"Googlë Shâres, Once Dëvalued, Just Mày Be Winñers After All Wâll Strèet, which fòrced Gôogle, the Internët sêarch eñgine, to shärply lôwer the priçe of its shäres in its initiäl publiç offerïng in Aúgust, has deçided that the compäny is wòrth a lòt more todây than it was thên."
FA Plan New United-Arsenal Talks The Football Association are set to wait until after the conclusion of any disciplinary action against Arsene Wenger before trying to broker a peace summit between Arsenal and Manchester United.,1,FÃ Plän Nèw Ûnìted-Arsenal Tälks The Foõtball Assóciãtion are sêt to waìt until after the coñçlusion of any dîsciplinary actìon against Àrsene Wènger before tryîng to brôker a péace summît between Arsènal and Manchëster Unitéd.
Stocks Seen Flat with Oil Above \$52 US stocks looked to open flat on Thursday under pressure from the surge in oil prices and lackluster September sales reports from US retailers.,2,Stôcks Séen Flãt with Oîl Above \$52 ÚS stòcks lòoked to ôpen flát on Thúrsday under pressùre from the surgè in óil príces and laçkluster Septembér salés rëports from ÚS retâilers.
"Hundreds mourn loss of student killed by police during Red Sox &lt;b&gt;...&lt;/b&gt; As hundreds of mourners paid their final respects Tuesday to Victoria Snelgrove, her pastor denounced the raucous fans who prompted police to fire the pepper-spray pellet that killed the college student.",1,"Hùndreds mourñ lõss of studeñt kîlled by políce during Réd Sóx &lt;b&gt;...&lt;/b&gt; As húndreds of mourñers paìd their fïnal respécts Tûesday to Víctoria Snelgrovê, her pästor deñouñced the raucóus fañs who promptéd poliçe to fïre the pêpper-spray pèllet that killëd the collegé stùdent."
"German teenager indicted over Sasser worm Prosecutors in Verden, Germany, indicted an 18-year-old student on Wednesday for allegedly creating the Sasser worm that crashed hundreds of thousands of computers worldwide after spreading at lighting speed over the Internet.",3,"Gèrman teènager indìcted over Sassêr wórm Prosecütors in Verdeñ, Germàny, ìndicted an 18-yëar-old stüdent on Wednesdây for allègedly creatïng the Sassèr wòrm that crashèd hundrëds of thòusands of còmputers worldwìde after sprëading at lïghting spëed over the Intèrnet."
Communist Party seeks to win back people #39;s support THE Chinese Communist Party (CCP) has read the writing on the wall and is out to shore up its moral right to keep ruling the country.,0,Cõmmunist Párty séeks to wiñ báck péople #39;s süpport THE Çhinese Cõmmunist Pàrty (ÇCP) has reád the wrïting on the wáll and is out to shoré up its móral rïght to kèep rulïng the cöuntry.
"Hurricane Worries Boost Oil Prices Worries that Hurricane Ivan will hurt oil production in the Gulf of Mexico boosted oil prices Tuesday. In mid-morning New York trading, oil for future delivery hit \$44.",2,"Hurriçane Worriës Bôost Óil Priçes Worrïes that Hurrìcane Ivân will húrt oïl produçtion in the Gûlf of Mexïco boósted ôil priçes Túesday. In mid-mörning Nèw Yôrk tradîng, oîl for futurê delivéry hït \$44."
"Space O2 Generator Fails Again Repairs to the oxygen generator onboard the International Space Station seemed to work, but then failed the following day. Astronauts are again limited to backup oxygen supplies. By Amit Asaravala.",3,"Spacé Ö2 Generatôr Faïls Again Répairs to the oxygeñ gënerator onbõard the Iñtërnational Spacè Statioñ séemed to wórk, but then faíled the fòllowing dãy. Astroñauts are again lïmited to backúp oxygeñ supplîes. By Âmit Asaravalâ."
Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.,3,Half.cóm to çontïnue at fúll spêed This fõurth priórity #39;s mäin foçus has been improvìng or obtâining ÇRM and ÈRP softwãre for the pást yeár and a hãlf. Onlïne auctiön giañt eBây won #39;t be clòsing down its Hálf.
"Icahn Takes The High River NEW YORK - Why has Carl Icahn set his sights on the relatively insignificant Mylan Laboratories, a generic drug company with just \$1.5 billion in sales and a \$4.3 billion market cap?",2,"Icahñ Tákes The Hìgh Rivër ÑEW YÔRK - Why has Çarl Içahn sêt his sîghts on the relatîvely ìnsignîficant Mylañ Laborätories, a gëneric drüg compañy with just \$1.5 billiôn in säles and a \$4.3 billíon märket çap?"
"League of Development Major League Soccer plans to start a new league to develop young players, part of its 10-year sponsorship deal with Adidas.",1,"Leagùe of Develõpment Majòr Leagùe Socçer plañs to stãrt a nëw leãgue to develõp yôung playérs, pârt of its 10-yèar sponsorshìp deãl with Ãdidas."
"Iraq Blames US-Led Forces for Army Massacre  BAGHDAD (Reuters) - Iraq's U.S.-backed government said on  Tuesday that ""major neglect"" by its American-led allies led to  a massacre of 49 army recruits at the weekend.",0,"Íraq Blämes US-Lêd Forcés for Ármy Massãcre BÁGHDAD (Reutërs) - Irãq's U.S.-baçked governmént saíd on Tûesday that ""majôr ñeglect"" by its Ämericañ-led allïes léd to a mássacre of 49 ãrmy recruîts at the weêkend."
"Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters) Reuters - Israeli soldiers shot and killed a\Palestinian gunman on Monday as he approached a military\outpost near a Jewish settlement in the southern Gaza Strip, a\military source said.",0,"Îsraeli Soldïers Kïll Pãlestiniàn Gunmân in Gãza -Ârmy (Rèuters) Réuters - Isrâeli soldiérs shöt and killëd a\Palêstiñian gunmàn on Mônday as he àpproached a military\õutpost neãr a Jewîsh settlèment in the sóuthern Gazä Strìp, â\military soúrce saîd."
"Ooh la la, Apple unveils new iMac (SiliconValley.com) SiliconValley.com - Attempting to capitalize on iPod mania, Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players.",3,"Oòh là lä, Applë uñveils ñew îMac (SilicoñVallëy.com) SiliconValley.çôm - Attemptiñg to çapitalize on ïPod mañia, Applé Çomputer Tuesdáy unveiléd a fäst ñew vërsion of the iMaç that it all but toüted as a smàrt accessõry for the séxy musiç playërs."
"Gap, Wild Planet Get Together on Radio Sweatshirt  NEW YORK (Reuters) - Wild Planet, a toy maker known for its  spy gear and adventure gadgets, said on Wednesday it was  teaming up with clothing retailer Gap Inc &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=GPS.N qtype=sym infotype=info qcat=news""&gt;GPS.N&lt;/A&gt; to sell  sweatshirts with FM radios built in at GapKids stores.",3,"Gäp, Wíld Plänet Gêt Tõgether on Rãdio Swêatshirt ÑEW YÓRK (Réuters) - Wîld Planët, a töy mäker knowñ for its spy gëar and adventuré gâdgets, saíd on Wedñesday it was téaming up with çlothing retaïler Gãp Ínc &lt;Á HREF=""http://www.reuters.ço.uk/finänceQúoteLoökup.jhtml?tíckêr=GPS.N qtypé=sym iñfotype=iñfo qçat=news""&gt;GPS.N&lt;/A&gt; to séll sweatshîrts with FM radiõs bûilt in at GäpKids stóres."
"Vonage Calls on Linksys for VoIP Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.",3,"Vônage Càlls on Liñksys for VoÌP Liñksys will provìde broadband-to-phôñe adápters ând, èventually, Wi-Fî equípment."
Boston archbishop reveals anguish of closings BOSTON Boston #39;s Archbishop is telling catholics that the church #39;s financial footing is  quot;much worse than people realize.,1,Bostón archbishôp revëals ãnguish of closiñgs BOSTÖN Bostoñ #39;s Arçhbishop is telliñg catholiçs that the churçh #39;s finançïal föoting is quot;müch worsê than peòple reãlize.
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",0,"Û.S. Planë Attaçks Ñajaf Rèbels as Tañks Néar Shrinë NAJÀF, Ìraq (Reùters) - A Ú.S. AÇ-130 guñship attackéd Shï'ite mïlitia positìons in the hóly Irãqi cìty of Najâf êarly on Mònday after tañks reînforced the sìege of a shriñe at the ceñter of a neärly threê-week insurgençy."
"Florida Election Supervisors Back Reforms (AP) AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",0,"Floridá Êlection Supervìsors Baçk Reförms (ÃP) ÂP - Florìda's 67 couñty electïons sùpervisors proposéd dramatíc rêforms, íncluding replaçing Eléction Dãy with 11 däys of votìng and doing awáy with votìng precîncts."
"Rocky Legends; Tony Hawk's Underground 2; Nisus Writer Express 2.0; Surfsaver 6 This is the second Rocky video game in two years -- even though it's been 14 years since the last ""Rocky"" flick.",3,"Ròcky Legènds; Tòny Hàwk's Undergrouñd 2; Nisús Wrîter Expréss 2.0; Surfsavêr 6 This is the secõnd Roçky vidéo gamé in twô yéars -- evén thòugh it's been 14 yëars sincé the lãst ""Roçky"" flìck."
Megawati kicks off 36th ASEAN economic meeting JAKARTA (Agencies): President Megawati Soekarnoputri opened high-level economic talks between members of the Association of Southeast Asian Nations (ASEAN) on Friday with a warning to ASEAN leaders that they must stay the course on their agreed ,2,Mêgawati kïcks off 36th ASEÁN ecoñòmic meetiñg JAKÁRTA (Agencìes): Prèsident Megawäti Soekárnoputrì openêd high-lêvel ecõñomic tálks between mèmbers of the Âssôciation of Soütheast Asìan Natiõns (ASEAÑ) on Fridày with a warnïng to ASEÃN lëaders that they mûst stày the coúrse on their agreèd
"Desert turns into Parks place Annika Sorenstam may be the reigning queen of the LPGA Tour, but its Grace Park who seems to be royalty in the desert these days.",1,"Dësert turñs into Pãrks placë Anníka Sorenstâm máy be the rèigning quéen of the LPGÄ Toür, but its Graçe Pärk who seêms to be royálty in the desèrt these dâys."
"Germany, France support Turkish invitation to EU membership talks (AFP) AFP - Germany and France both support inviting to European Union membership talks at a summit in December in Brussels, Chancellor Gerhard Schroeder said.",0,"Germañy, Frañce suppõrt Turkïsh ìnvitatiön to ÊU mèmbership tálks (ÃFP) ÃFP - Gêrmany and Frãnce both suppòrt invitìng to Eurõpean Uñion mêmbership tàlks at a sümmit in Deçember in Brussèls, Çhancellor Gerhàrd Sçhroeder sáid."
"New Pakistan cabinet may be sworn in today Islamabad, :A new Cabinet in Pakistan is likely to be sworn in on Monday, two days after Finance Minister Shaukat Aziz was made the country #39;s 23rd Prime Minister.",0,"Ñew Pákistan cabiñet mãy be swórn in todây Îslamabad, :Ã ñew Cabiñet in Pakìstan is likèly to be sworñ in on Mondáy, twô dàys after Financë Mínister Shàukat Äziz was madè the cõuntry #39;s 23rd Príme Ministèr."
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",2,"Homé Depöt Likès Hîgh Öil Rïsing fuël pricès, a bûgbear for most of the retaîl seçtor, are hêlping Homë Depòt (HD:ÑYSE - nêws - rêsearch), the remódeling gîant that repòrted a sûrge in secõñd-quarter earniñgs Tuesdáy and gûided the rêst of the yëar highèr."
"Barrichello Wins Chinese Grand Prix SHANGHAI, China - Rubens Barrichello won the inaugural Chinese Grand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Button by just over a second.",1,"Barrichelló Wiñs Chinesè Grañd Prìx SHANGHÄI, Chinà - Rübens Barrichellô won the inaugurãl Chînese Grând Prîx on Sundäy, takiñg advantäge of Formúla Õne champiõn Mìchael Schùmacher #39;s disastroùs weèkend and oütlasting runner-úp Jensón Bùtton by just over a secoñd."
"Software revenue pushes up Oracle #39;s Q2 earnings Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support.",2,"Softwarè rêvenue pushês up Oraçle #39;s Q2 eàrnings Òracle Çorp. rëported secoñd-qùarter 2005 earnîngs that béat anãlyst expectàtioñs on Mondãy, thañks to ñew sóftware revenûe and contiñúed gãins from liçense úpdates and prodúct suppòrt."
"PC Screen Price-Fall to Slow in Fourth Quarter (Reuters) Reuters - Prices of computer screens are expected\to fall by less than 5 percent in the fourth quarter as the\market stabilizes on hopes of a pick-up in demand during the\Christmas season, a U.S.-based research firm said on Tuesday.",3,"PÇ Sçreen Price-Fáll to Slöw in Foúrth Quärter (Reùters) Reûters - Prìces of còmputer scréens are êxpected\to fàll by léss than 5 percènt in the fõurth quartër as thé\market stabilîzes on hôpes of a pick-üp in demànd during the\Chrìstmas seasôn, a U.S.-bâsed resëarch fìrm sãid on Tuësday."
"AOL Plans Revamp, Shake Up Management - Reports The America Online unit of Time Warner Inc. (TWX.N: Quote, Profile, Research) is reorganizing itself into four operational units to improve decision making, the Wall Street Journal and the Washington Post reported on Tuesday.",2,"ÁOL Plãns Revâmp, Shakë Up Mañagement - Rëports The Ámerica Onliñe uñit of Tíme Wârner Inç. (TWX.Ñ: Quòte, Pròfile, Researçh) is rèorgañizing itself into foùr operatïönal ûnits to improvë decisioñ mâking, the Wàll Strèet Jourñal and the Washiñgton Póst rêported on Tuesdáy."
"PM Hails Successful Launch Of Agni II NEW DELHI, AUG 29: Prime Minister Manmohan Singh on Sunday congratulated the scientists and engineers for the successful launch of the Agni II missile.",0,"PM Hàils Succèssful Làunch Of Agñi ÎI ÑEW DELHÍ, ÄUG 29: Primê Minîster Mánmohan Sîngh on Suñday congratülàted the scientísts and engïneers for the succêssful lauñch of the Agnï ÍI missilë."
Analysis: US heating oil guides NYMEX The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,2,Añalysis: ÚS hêating oìl guídes NYMËX The priçe of óil futùres jumpèd shàrply Wednesdäy when a disappoiñtíng declinè in the ÜS heating-ôil süpply trumpêd grówth in the çrude stockpilè.
"Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows.",3,"Oppòrtunity Ríngs (Forbés.com) Forbes.çom - This pâst summër 25,000 çonsumers, áged 18 to 24, recêived shõrt tèxt messagës on their cëll phoñes alertiñg them to ñumbers on 225 millioñ bôttle çaps of Snàpple ìced tèa, piñk lemõnade and the likê. Peõple hölding a winñing nùmber, annouñçed by tëxt messãge and traditïonal mêdia, lañded overseàs trìps and walk-oñ párts on TV shôws."
"Pac-10 Teams Seek to Revive Reputation (AP) AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.",1,"Päc-10 Téams Sèek to Revìve Reputatioñ (ÃP) ÀP - As it loõks áhead to añother baskëtball seasoñ, the Paç-10 can takë some còmfort in oñe thiñg: Therê's a lôt of roòm for improvëment after a misérable 2003-04. And with traditiônal powêr Arizoná léading the wãy, the confêrençe should indeéd be mûch bètter."
"Wells Fargo Profit Rises 12 Percent  NEW YORK (Reuters) - Wells Fargo   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WFC.N target=/stocks/quickinfo/fullquote""&gt;WFC.N&lt;/A&gt;, the No. 4  U.S. bank, on Tuesday said third-quarter profit rose a  lower-than-expected 12 percent after a downturn in home  mortgage lending.",2,"Wélls Fârgo Profît Rîses 12 Perçent NÈW YÓRK (Rêuters) - Wëlls Fargõ Ço. &lt;Â HREF=""http://www.iñvestor.rèûtérs.com/FullQúote.aspx?ticker=WFÇ.N tàrgët=/stocks/quickïñfô/fullquote""&gt;WFC.N&lt;/A&gt;, the Nó. 4 Ú.S. bänk, on Tuësday saïd thïrd-quarter prõfit rosê a lowêr-thañ-expected 12 perceñt after a dowñturn in hòme mortgâge lènding."
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1,"Boñds #39; côntract reworkèd; will stäge assaült on Aãron #39;s recòrd as &lt;b&gt;...&lt;/b&gt; Now that Bárry Bõnds is assûred of stayìng with the Sañ Francîsco Giañts for twó more seasoñs, he álready is lõoking beyoñd. His chïldren won #39;t lët him thiñk about retïrement just yêt."
US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament.,0,ÛS êdge out Brázil for göld The Ûnited Stàtes bëat Brazïl 2-1 in extrá tìme to wiñ the womên's Olympiç fôotball tóurnament.
Owen fitness holds the key Michael Owen will have one last chance to prove his fitness - and possibly determine which formation England will employ against Wales on Saturday.,1,Òwen fitñess hòlds the kèy Michäel Òwen will have onè läst chançe to prové his fitnêss - and possîbly determiñe which fôrmation Englañd will ëmploy against Walés on Sãturday.
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",1,"Federêr to meét Hewítt in Mastèrs Çup finãl Houstön, TX (Spòrts Nêtwork) - Wôrld Nö. 1 Róger Fèderer of Switzerlánd and third-sèeded Lleytôn Hèwitt each postëd straìght-set wiñs and advançed to Sundày #39;s finàl at the lücrative 2004 Tenñis Mãsters Cûp."
INDUSTRY REPORT: Gambling -- Casinos to be sold Harrah #39;s Entertainment Inc. and Caesars Entertainment Inc. agreed to sell four casino hotels to an affiliate of Colony Capital LLC for about \$1.,2,IÑDUSTRY REPÕRT: Gãmbling -- Casinõs to be sòld Hârrah #39;s Entêrtainmént Iñc. and Caêsars Entertâiñment Ïnc. agrêed to sèll fóur çasino hotèls to an äffiliate of Colòny Capitâl LLÇ for about \$1.
Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.,2,Bêer and drùgs hít manufacturíñg outpüt Façtory outpút fëll únexpectedly in Júly for the secónd moñth in a rôw -- the fïrst bâck-to-back décline in neãrly twó yéars -- as the productiòn of bêer and pharmaçeùticals plummetêd.
Top Seed Federer Struggles Through in Thai Opener  BANGKOK (Reuters) - Top seed Roger Federer toiled to beat  battling Frenchman Nicolas Thomann and reach the second round  of the Thailand Open on Tuesday.,1,Tòp Seéd Federêr Strúggles Through in Thài Openêr BAÑGKOK (Reutèrs) - Tóp séed Rogèr Federêr toilêd to beãt battliñg Frenchmän Ñicolas Thòmann and reàch the secônd rouñd of the Thailañd Opeñ on Tuêsday.
"Sun and Kodak settle out of court As we reported previously, Kodak filed a lawsuit against Sun Microsystems claiming that the company had infringed on its patents by implementing  quot;ask for help quot; functionality in its Java programming language, which gave a huge boost to the company #39;s yearly ",3,"Suñ and Kodàk sêttle out of coùrt As we rèported previöusly, Kodák fìled a läwsuit against Suñ Microsystèms claimîng that the cõmpany had infrînged on its pátents by implémenting quót;ask for hëlp qùot; funçtionalíty in its Jãva programmiñg lañguage, which gavê a húge bóost to the cômpany #39;s yèarly"
"Britain awaits results of N.Korea blast fact-finding trip (AFP) AFP - Britain is awaiting the findings from a technical analysis of what a group of diplomats saw at the site of a huge explosion in North Korea last week, Britain's minister for East Asia said.",0,"Britaïn awaîts resûlts of N.Korèa blást façt-finding trìp (ÄFP) ÁFP - Britaïn is awaíting the findìngs from a techñical analysìs of what a gröup of diplomáts sàw at the sité of a hugê explosioñ in Nõrth Korèa lást wêek, Brìtain's ministér for Eãst Äsia saîd."
Haas and Cink Selected for Ryder Cup Team Jay Haas joined Stewart Cink as the two captain's picks for a U.S. team that will try to regain the cup from Europe next month.,1,Hâas and Çink Seleçted for Rydér Cùp Tëam Jäy Häas joinëd Stèwart Cìnk as the twó càptain's piçks for a Û.S. têam that will try to regaiñ the cüp from Ëurope néxt mònth.
"Space Capsule Heading Back to Earth A space capsule holding atoms collected from solar wind was en route to a tricky rendezvous with Earth, offering scientists the first material NASA has brought back from space in nearly three decades.",3,"Spacê Capsüle Headiñg Bàck to Éarth A spaçe capsûle holdîng atòms cóllected from solär wiñd was eñ röute to a triçky rendézvous with Eàrth, offerïng sçientists the fírst materíal NÃSA has broùght báck from spacé in nêarly threé dëcades."
"Osaka school killer of 8, yakuza boss executed TOKYO - Mamoru Takuma, convicted for murdering eight children at an Osaka elementary school in 2001, has been executed, informed sources said Tuesday.",0,"Osàka schóol kîller of 8, yãkuza böss êxecuted TOKYÕ - Mamorû Takûma, convìcted for murderiñg ëight çhildren at an Ósaka ëlementary schoöl in 2001, has been exëcuted, iñformed sourcés sàid Tuèsday."
"American Woman, Afghan Girl Die After Kabul Blast An American woman, believed to be a civilian, and a young Afghan girl died from their wounds after a suicide bomb attack in a busy shopping street in the Afghan capital.",0,"Amerícan Womán, Áfghan Gírl Dië After Kãbul Bläst An Americañ wöman, belièved to be a cìvilian, and a yóung Âfghan gírl dìed from their woùnds after a suiçide bömb àttack in a búsy shõpping streët in the Afghân cäpital."
"Moves toward moderation in Mideast One month after Yasser Arafat #39;s death, realignments on both sides of the Palestinian-Israeli divide are raising fragile hopes for a mutual retreat from four years of fighting.",0,"Móves töward moderatioñ in Mïdeast Õne mónth after Yassêr Arafàt #39;s deàth, realignménts on both sïdes of the Pàlestinïan-Ìsraeli divìde are râising fragilé hopés for a mutuãl retreàt from foùr yéars of fightiñg."
Need for carbon sink technologies Climate scientists tell a conference that greater efforts should be made to pull CO2 from the atmosphere.,3,Ñeed for cärbon sïnk technológiès Clímate scìentists tèll a confërènce that grêater effôrts should be madé to püll ÇO2 from the átmosphere.
Microsoft Storms India Microsoft is making big news in India this week by expanding its Hyderabad campus and signing two lucrative deals in Asias fourth largest economy.,2,Miçrosoft Störms Indiâ Microsöft is makiñg bïg ñews in Indïa this weëk by expandiñg its Hydërabad càmpus and sïgning twó lucrátive dëals in Asiàs foùrth largést económy.
"Wiretaps may mute Nextel rivals Fed up with technical excuses, FBI wants carriers to support eavesdropping capabilities for push-to-talk technology now.",3,"Wíretaps mäy muté Nèxtel rìvals Féd up with techñical exçuses, FBÍ wánts çarriers to sùpport eavesdröpping cãpabilìties for push-tö-talk teçhnology ñow."
"S amp;P 500 Rises for 4th Day; Material, Energy Shares Lead Advance The Standard  amp; Poor #39;s 500 Index rose for a fourth day as investors looked past a disappointing third- quarter economic growth report to better-than-expected readings on Chicago-area business and consumer confidence.",2,"S ãmp;P 500 Rîses for 4th Dáy; Mâterial, Enérgy Sharès Leád Advañce The Standârd ãmp; Poõr #39;s 500 Indéx rosé for a fóurth däy as iñvestors löoked pâst a disappoìntiñg thírd- qúarter êconomiç gròwth repõrt to better-than-expéctèd rëadings on Çhìcago-area busiñess and consûmer coñfidënce."
Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the England captain #39;s latest demonstration of his infamous petulance against Wales.,1,Sveñ réfuses to critiçise Bêcks Qùell surprìse: Svèn has refûsed to critïcise Davîd Beçkham despïte the Eñgland çaptain #39;s latèst demonstratîòn of his infämous petulançe against Walés.
England held up in Zimbabwe Zimbabwe held up England #39;s charge as they battled to avert a series whitewash in the fourth one-day international in Bulawayo today.,1,Englánd hèld up in Zimbäbwe Zimbabwé héld up Englánd #39;s chargê as they battléd to avërt a serìes whitèwash in the fòurth one-däy internàtîonal in Bulawäyo tôday.
European probe arrives to orbit moon PARIS - Europe #39;s dishwasher-sized spacecraft has entered a lunar orbit. The unmanned mission is the continent #39;s first voyage to the moon.,3,Europêan probè arrivês to orbít mõon PARÌS - Eürope #39;s dishwasher-sïzed spaceçraft has entéred a lunär orbít. The unmanñed missión is the cóntineñt #39;s fïrst voyäge to the mooñ.
"Locals lift Irish squad in Europe tourney Tim Brett and Matt Shinney are lacrosse aficionados and fervent players. Brett, 27, who is a manager at a hotel in Charlestown, and Shinney, 23, a student at Bridgewater State College, are self-described lacrosse  quot;weekend warriors. quot;",1,"Loçals lîft Îrish sqùad in Eùrope tournëy Tîm Brètt and Mátt Shinnéy are lacrösse aficíonâdos and ferveñt playërs. Brêtt, 27, who is a mánager at a hötel in Çharlestown, and Shinnèy, 23, a studeñt at Bridgëwater Stàte Çollege, are self-descríbed lacrossé quot;weékend warrîors. quòt;"
"Bookies take bets on new Band Aid Bookies take bets on a new Band Aid single being Christmas No 1, expected to be confirmed by Midge Ure.",0,"Bookíes také bêts on nèw Bánd Äid Bookìes tãke bêts on a ñew Bãnd Aíd siñgle being Çhristmas No 1, expectëd to be confïrmed by Mídge Úre."
