text,label,attacked_text
Keep It in the Family The IRS is gunning for your inherited IRA. Follow these steps to avoid costly penalties.,2,Keeр It in the Famіly The IRS is gunnіng for your inherіted IRА. Fоllow these steрs to avоid cоstly pеnalties.
The Next Giant Leap Rendezvous quot; for the docking techniques he developed while at MIT earning his PhD in astronautics. Lessig: Technology over ideology!,3,The Neхt Giаnt Lеap Rеndezvous quоt; for the dоcking technіques he develоped while at MIТ еarning his РhD in astrоnautics. Lеssig: Technolоgy over ideologу!
Pakistan's Musharraf calls for unity against global terrorism (AFP) AFP - Pakistani President Pervez Musharraf kicked off a three-day visit to Italy by calling on the world community to stand united in the fight against global terrorism.,0,Pakіstan's Мusharraf cаlls for unitу against globаl terrorіsm (AFР) AFР - Рakistani Presіdent Pеrvez Musharrаf kiсked off a thrеe-day visіt to Itаly by сalling on the wоrld communitу to stаnd unitеd in the fіght against globаl tеrrorism.
Iraqi Interim Government Declares Martial Law  BAGHDAD (Reuters) - Iraq's interim government declared a  state of emergency for 60 days on Sunday to quell violence  gripping the country ahead of January elections.,0,Irаqi Intеrim Governmеnt Dеclares Mаrtial Lаw BAGНDAD (Rеuters) - Irаq's interіm gоvernment declаred a statе of еmergency for 60 daуs on Sundaу to quеll violеnce grіpping the cоuntry аhead of Januаry еlections.
"Four held in anti-terror raids Three of the men were seized in a  quot;pre-planned quot; operation by officers from the Metropolitan Police anti-terrorist branch at a hotel in Brent Cross, north London.",0,"Fоur hеld in antі-terror rаids Тhree of the mеn were seіzed in a quot;рre-planned quоt; operаtion by оfficers from the Mеtropolitаn Policе аnti-terrorist brаnch at a hоtel in Вrent Crоss, nоrth Lоndon."
"Thailand Shows No Easy War Against Wildlife Crime (Reuters) Reuters - With an AK-47 assault rifle slung over\his shoulder, Sompong Prajobjan roamed one of Thailand's lush\national parks for more than a decade.",3,"Thailаnd Shоws No Easу Wаr Against Wіldlife Сrime (Rеuters) Reutеrs - With an AК-47 assаult rіfle slung ovеr\his shouldеr, Somрong Prаjobjan roаmed onе of Тhailand's lush\natiоnal рarks for more than a deсade."
"Obesity Raises Risk for 9 Different Types of Cancer By LAURAN NEERGAARD    WASHINGTON (AP) -- Heart disease and diabetes get all the attention, but expanding waistlines increase the risk for at least nine types of cancer, too. And with the obesity epidemic showing no signs of waning, specialists say they need to better understand how fat cells fuels cancer growth so they might fight back...",3,"Obеsity Raіses Rіsk for 9 Diffеrent Tуpes of Сancer By LAURАN NEERGАARD WASHINGTОN (АP) -- Heаrt dіsease and diаbetes gеt all the attеntion, but expandіng waistlіnes inсrease the rіsk for at leаst nіne tуpes of сancer, tоo. And with the оbesity epidemіc showіng no sіgns of wanіng, speсialists sаy they nеed to bettеr undеrstand how fаt cеlls fuеls сancer grоwth so they mіght fіght bаck..."
"Williams Rejects Deal, Says He Won #39;t Return in 2005 Miami Dolphins tailback Ricky Williams has no immediate plans to resume his NFL career and, at least for now, intends to stay in retirement, according to his attorney.",1,"Wіlliams Rejeсts Dеal, Saуs He Won #39;t Rеturn in 2005 Miamі Dolphіns taіlback Rіcky Wіlliams has no immedіate plаns to resumе his NFL careеr аnd, at lеast for nоw, intеnds to staу in retiremеnt, аccording to his attornеy."
"Pedro Waits to Learn of Yankees' Interest (AP) AP - With an offer in hand from the New York Mets, Pedro Martinez will wait to see what the New York Yankees do before deciding where he'll play next year.",1,"Pedrо Wаits to Lеarn of Yankеes' Intеrest (AР) AР - With an offеr in hаnd from the Nеw Yоrk Мets, Pedrо Мartinez will wаit to sеe what the Nеw Yоrk Yankеes do before dеciding where he'll plаy nеxt yеar."
"Arafat Meets With Gaza Critic A former Palestinian security minister who could be key to keeping order among rival factions in Gaza after an Israeli pullout held a fence-mending meeting Monday with President Yasser Arafat, officials said.",0,"Аrafat Mеets With Gazа Crіtic A fоrmer Palestinіan seсurity ministеr who сould be kеy to keеping оrder аmong rіval faсtions in Gаza after an Israеli рullout hеld a fencе-mending meetіng Mondаy with Рresident Yassеr Arafаt, оfficials sаid."
Court rules against state Web-blocking law A Pennsylvania law requiring Internet service providers to block Web sites deemed by the state's prosecuting attorneys to be child pornography has been reversed by a U.S. federal court on free-speech grounds.,3,Сourt rulеs against statе Web-blockіng lаw A Pennsylvаnia lаw requirіng Intеrnet serviсe рroviders to bloсk Wеb sіtes deemеd by the statе's proseсuting attоrneys to be сhild рornography has been rеversed by a U.S. fedеral сourt on free-spеech grоunds.
"Hubris, Caution in Boston as Red Sox Eye Victory (Reuters) Reuters - Giddiness. Paranoia. Arrogance. Caution.\All were on display on Wednesday in Boston as the supposedly\cursed Red Sox moved within one victory of a baseball\championship that has eluded them for 86 years.",1,"Hubrіs, Cautiоn in Вoston as Rеd Soх Eyе Victоry (Reutеrs) Reutеrs - Giddіness. Paranoiа. Arroganсe. Cautiоn.\All were on displaу on Wednеsday in Вoston as the suppоsedly\сursed Rеd Sоx mоved wіthin оne viсtory of a basebаll\сhаmpionship that has eludеd them for 86 yeаrs."
"Son Is Gone but Fervor Remains After Fallujah After his son's life was ended by an American bullet, an Iraqi insurgent undertook a harrowing escape to a lonely exile in Baghdad, where he waits to fight another day.",0,"Sоn Is Gоne but Fеrvor Remаins After Fаllujah After his sоn's lifе was еnded by an Amerіcan bullеt, an Iraqі іnsurgent undertоok a harrowіng escаpe to a lonеly еxile in Вaghdad, where he wаits to fіght аnother daу."
Thai inquiry over Muslim deaths The Thai prime minister pledges to set up an independent inquiry into the deaths of 78 Muslim protesters in police custody.,0,Thaі inquirу over Мuslim dеaths The Thаi prіme mіnister plеdges to sеt up an indеpendent іnquiry into the deаths of 78 Muslіm prоtesters in рolice custоdy.
"Braves 6, Padres 5 Andruw Jones hit a two-run homer off Trevor Hoffman in the ninth inning and the Atlanta Braves threw out the potential tying run at the plate for the final out Wednesday night, preserving a 6-5 come-from-behind win over the San Diego Padres. ",1,"Brаves 6, Рadres 5 Аndruw Jonеs hіt a twо-run hоmer off Trеvor Нoffman in the nіnth innіng and the Atlаnta Вraves thrеw out the potеntial tуing run at the рlate for the finаl out Wеdnesday nіght, preservіng a 6-5 come-from-behіnd wіn over the Sаn Dіego Рadres."
"Steeler subs doing their jobs When the New England Patriots rolled into town Sunday afternoon to take on the Pittsburgh Steelers, the final outcome of the football game might have been secondary to some vital information needed by the black and gold as far as the rest of the season is ",1,"Stеeler subs doing their jоbs When the Nеw Еngland Patriоts rоlled into tоwn Sundaу afternоon to tаke on the Pіttsburgh Steеlers, the fіnal outсome of the footbаll gаme mіght have been secondarу to some vitаl informatiоn nеeded by the blаck and gоld as fаr as the rеst of the seasоn is"
Instant messaging worm exploits JPEG flaw (InfoWorld) InfoWorld - Security experts have spotted the first attempts to create an Internet worm that propagates using instant messages and exploits a recently disclosed flaw in Microsoft software.,3,Instаnt messagіng wоrm exploіts JPЕG flаw (InfoWоrld) InfоWorld - Sеcurity expеrts have spоtted the fіrst аttempts to creatе an Intеrnet wоrm that propagatеs usіng іnstant messagеs and exploіts a recеntly disclоsed flаw in Microsоft softwаre.
Czech Republic Crushes Sweden 6-1 (AP) AP - Milan Hejduk scored two goals as the Czech Republic routed Sweden 6-1 Tuesday night in the quarterfinals of the World Cup of Hockey.,1,Czеch Reрublic Crushеs Swedеn 6-1 (АP) АP - Milаn Hеjduk sсored twо goаls as the Czеch Rеpublic rоuted Swеden 6-1 Тuesday nіght in the quarterfіnals of the Wоrld Cuр of Hоckey.
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK (Reuters) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",2,"Оil Еdges Dоwn, Мicrosoft Вoosts Тechs NЕW YОRK (Reutеrs) - Оil prіces touсhed 2-mоnth lоws neаr \$45 a barrеl on Mondаy before takіng baсk most of their lossеs, but the dоwnward trеnd knoсked enеrgy compаny stоcks lowеr and U.S. stоck indexеs endеd lіttle chаnged. A risе in Miсrosoft sharеs hеlped boоst the technolоgy sectоr."
"Arafat was not poisoned Paris - Doctors who treated Palestinian leader Yasser Arafat believe he died of a blood condition called disseminated intravascular coagulation (DIC) and have ruled out poisoning, Le Monde newspaper reported on Wednesday.",0,"Arаfat was not poisonеd Рaris - Dоctors who trеated Рalestinian lеader Yаsser Arаfat believе he diеd of a blоod conditіon сalled dissеminated іntravascular coagulаtion (DIС) and have rulеd out poisonіng, Lе Мonde newspaрer reportеd on Wednesdaу."
"Microsoft to make foray into online music (SiliconValley.com) SiliconValley.com - Microsoft makes its long-anticipated entry into the online music market today, marking the first serious challenge to Apple Computer's popular iTunes service.",3,"Мicrosoft to makе fоray into onlinе musіc (SilicоnValley.cоm) SiliconValley.соm - Мicrosoft mаkes its lоng-anticipаted еntry into the onlinе musiс mаrket todaу, markіng the fіrst sеrious chаllenge to Aрple Computеr's рopular іTunes servicе."
"Sales, Sun surge ahead The Connecticut Sun had an off game last Saturday, when they dropped the opener of their WNBA Eastern Conference semifinal series against the Washington Mystics.",1,"Sаles, Sun surgе аhead The Conneсticut Sun had an off gamе lаst Saturdаy, when they dropрed the oрener of their WNВA Eastеrn Conferencе semifinаl sеries against the Wаshington Mуstics."
"DaimlerChrysler, GM to team up on hybrid engines General Motors and DaimlerChrysler say they #39;re teaming up to develop hybrid technology for use in their vehicles. The two giant automakers say they have signed a memorandum of understanding.",2,"DаimlerChrysler, GМ to tеam up on hybrіd еngines Genеral Motоrs and DaimlеrChrysler saу they #39;rе teamіng up to develoр hуbrid technоlogy for usе in their vehіcles. The twо gіant automakеrs saу they have signеd a memorаndum of understandіng."
"Google Shares, Once Devalued, Just May Be Winners After All Wall Street, which forced Google, the Internet search engine, to sharply lower the price of its shares in its initial public offering in August, has decided that the company is worth a lot more today than it was then.",2,"Goоgle Sharеs, Once Dеvalued, Just Mаy Be Wіnners After All Wаll Strеet, which fоrced Goоgle, the Internеt seаrch engіne, to sharplу lоwer the pricе of its shаres in its initiаl publіc offеring in Аugust, has deсided that the compаny is wоrth a lоt more todаy than it was thеn."
FA Plan New United-Arsenal Talks The Football Association are set to wait until after the conclusion of any disciplinary action against Arsene Wenger before trying to broker a peace summit between Arsenal and Manchester United.,1,FА Plаn Nеw United-Arsenаl Tаlks The Foоtball Assoсіation are sеt to waіt until after the conсlusion of any disсiplinаry actiоn against Arsеne Wengеr before tryіng to brokеr a рeace summіt between Arsenаl and Mаnchester Unіted.
Stocks Seen Flat with Oil Above \$52 US stocks looked to open flat on Thursday under pressure from the surge in oil prices and lackluster September sales reports from US retailers.,2,Stоcks Sеen Flаt with Оil Above \$52 US stoсks lookеd to оpen flаt on Thursdaу under pressurе from the surgе in oіl prіces and lаckluster Seрtember sаles repоrts from US retaіlers.
"Hundreds mourn loss of student killed by police during Red Sox &lt;b&gt;...&lt;/b&gt; As hundreds of mourners paid their final respects Tuesday to Victoria Snelgrove, her pastor denounced the raucous fans who prompted police to fire the pepper-spray pellet that killed the college student.",1,"Нundreds mоurn lоss of studеnt kіlled by polіce during Rеd Soх &lt;b&gt;...&lt;/b&gt; As hundrеds of mournеrs pаid their fіnal respеcts Тuesday to Victоria Snеlgrove, her pаstor denouncеd the rаucous fаns who promptеd рolice to fіre the pepper-sprау pellеt that kіlled the cоllege studеnt."
"German teenager indicted over Sasser worm Prosecutors in Verden, Germany, indicted an 18-year-old student on Wednesday for allegedly creating the Sasser worm that crashed hundreds of thousands of computers worldwide after spreading at lighting speed over the Internet.",3,"Gеrman tеenager іndicted over Sаsser wоrm Proseсutors in Verdеn, Gеrmany, indiсted an 18-yеar-old studеnt on Wednеsday for allegеdly creаting the Sassеr wоrm that crashеd hundrеds of thоusands of comрuters worldwidе after sprеading at lightіng spеed over the Internеt."
Communist Party seeks to win back people #39;s support THE Chinese Communist Party (CCP) has read the writing on the wall and is out to shore up its moral right to keep ruling the country.,0,Сommunist Рarty sеeks to wіn bаck рeople #39;s supрort THE Chіnese Сommunist Pаrty (CCР) has reаd the writіng on the wаll and is out to shоre up its mоral rіght to keeр rulіng the сountry.
"Hurricane Worries Boost Oil Prices Worries that Hurricane Ivan will hurt oil production in the Gulf of Mexico boosted oil prices Tuesday. In mid-morning New York trading, oil for future delivery hit \$44.",2,"Hurricаne Worrіes Boоst Oіl Prіces Worriеs that Hurricanе Ivаn will hurt oіl рroduction in the Gulf of Мexico boostеd oіl prіces Тuesday. In mid-mornіng Nеw Yоrk trаding, оil for futurе deliverу hіt \$44."
"Space O2 Generator Fails Again Repairs to the oxygen generator onboard the International Space Station seemed to work, but then failed the following day. Astronauts are again limited to backup oxygen supplies. By Amit Asaravala.",3,"Spаce О2 Gеnerator Faіls Again Repаirs to the oxygеn generatоr onboаrd the Internatіonal Spaсe Statiоn sеemed to wоrk, but then fаiled the followіng dаy. Аstronauts are again lіmited to backuр oxygеn supplіes. By Аmit Asаravala."
Half.com to continue at full speed This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. Online auction giant eBay won #39;t be closing down its Half.,3,Hаlf.com to cоntinue at full sрeed This fоurth priоrity #39;s mаin foсus has been imprоving or obtaіning СRM and ERР sоftware for the pаst уear and a hаlf. Onlinе auсtion giаnt eBaу won #39;t be closіng down its Нalf.
"Icahn Takes The High River NEW YORK - Why has Carl Icahn set his sights on the relatively insignificant Mylan Laboratories, a generic drug company with just \$1.5 billion in sales and a \$4.3 billion market cap?",2,"Icаhn Takеs The Нigh Rіver NЕW YORК - Why has Cаrl Iсahn sеt his sіghts on the relativеly insignifiсant Mуlan Lаboratories, a generiс drug companу with just \$1.5 billiоn in sаles and a \$4.3 billіon markеt cаp?"
"League of Development Major League Soccer plans to start a new league to develop young players, part of its 10-year sponsorship deal with Adidas.",1,"Leaguе of Develоpment Мajor Lеague Soсcer рlans to stаrt a nеw leaguе to dеvelop уoung plаyers, рart of its 10-уear sрonsorship dеal with Adidаs."
"Iraq Blames US-Led Forces for Army Massacre  BAGHDAD (Reuters) - Iraq's U.S.-backed government said on  Tuesday that ""major neglect"" by its American-led allies led to  a massacre of 49 army recruits at the weekend.",0,"Irаq Blamеs US-Lеd Fоrces for Armу Massаcre BАGHDAD (Reutеrs) - Irаq's U.S.-baсked governmеnt saіd on Тuesday that ""majоr negleсt"" by its Ameriсan-led аllies lеd to a massaсre of 49 armу reсruits at the weеkend."
"Israeli Soldiers Kill Palestinian Gunman in Gaza -Army (Reuters) Reuters - Israeli soldiers shot and killed a\Palestinian gunman on Monday as he approached a military\outpost near a Jewish settlement in the southern Gaza Strip, a\military source said.",0,"Isrаeli Soldiеrs Кill Palestіnian Gunmаn in Gazа -Armу (Reutеrs) Reutеrs - Israelі soldіers shоt and kіlled а\Palestiniаn gunmаn on Mondаy as he approaсhеd a military\оutрost nеar a Jewіsh settlemеnt in the sоuthern Gаza Strіp, a\militаry sоurce saіd."
"Ooh la la, Apple unveils new iMac (SiliconValley.com) SiliconValley.com - Attempting to capitalize on iPod mania, Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players.",3,"Оoh lа lа, Аpple unvеils nеw iМac (SilіcоnValley.com) SiliconVаlley.сom - Attemрting to caрitаlize on iPоd maniа, Apрle Computеr Tuеsday unveіled a fаst nеw versіon of the iMaс that it all but toutеd as a smаrt aсcessory for the sеxy musiс playеrs."
"Gap, Wild Planet Get Together on Radio Sweatshirt  NEW YORK (Reuters) - Wild Planet, a toy maker known for its  spy gear and adventure gadgets, said on Wednesday it was  teaming up with clothing retailer Gap Inc &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=GPS.N qtype=sym infotype=info qcat=news""&gt;GPS.N&lt;/A&gt; to sell  sweatshirts with FM radios built in at GapKids stores.",3,"Gаp, Wіld Planеt Gеt Tоgether on Radіo Sweаtshirt NЕW YОRK (Reutеrs) - Wіld Рlanet, a tоy makеr knоwn for its sрy geаr and advеnture gadgеts, sаid on Wednesdаy it was tеaming up with clоthing retаiler Gaр Inс &lt;А HRЕF=""httр://www.rеuters.сo.uk/finanсеQuoteLookup.jhtml?ticker=GPS.N qtуpe=sym infоtyрe=info qсat=news""&gt;GPS.N&lt;/A&gt; to sеll swеatshirts with FМ rаdios buіlt in at GapКids stоres."
"Vonage Calls on Linksys for VoIP Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.",3,"Vonagе Сalls on Lіnksys for VoIР Linksуs will prоvide broadband-to-рhоne аdapters аnd, еventually, Wі-Fi equіpment."
Boston archbishop reveals anguish of closings BOSTON Boston #39;s Archbishop is telling catholics that the church #39;s financial footing is  quot;much worse than people realize.,1,Bostоn arсhbishop rеveals аnguish of clоsings BОSTON Bostоn #39;s Аrchbishop is tеlling catholіcs that the сhurch #39;s finаncial fоoting is quot;muсh worsе than peоple realіze.
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",0,"U.S. Plаne Аttacks Najаf Rеbels as Тanks Neаr Shrinе NAJАF, Irаq (Reutеrs) - A U.S. AС-130 gunshiр аttacked Shі'ite militіa positіons in the hоly Iraqі сity of Najаf eаrly on Mоnday after tаnks reinforcеd the siegе of a shrіne at the сenter of a nеarly threе-week іnsurgency."
"Florida Election Supervisors Back Reforms (AP) AP - Florida's 67 county elections supervisors proposed dramatic reforms, including replacing Election Day with 11 days of voting and doing away with voting precincts.",0,"Florіda Elеction Supеrvisors Baсk Rеforms (АP) АP - Flоrida's 67 сounty еlections supervisоrs рroposed dramatiс rеforms, inсluding replаcing Eleсtion Daу with 11 dаys of vоting and doing awаy with votіng prеcincts."
"Rocky Legends; Tony Hawk's Underground 2; Nisus Writer Express 2.0; Surfsaver 6 This is the second Rocky video game in two years -- even though it's been 14 years since the last ""Rocky"" flick.",3,"Rockу Lеgends; Тony Нawk's Undergrоund 2; Nіsus Wrіter Exрress 2.0; Surfsаver 6 This is the sеcond Rоcky vidеo gamе in twо уears -- еven thоugh it's been 14 yeаrs sincе the lаst ""Rockу"" fliсk."
Megawati kicks off 36th ASEAN economic meeting JAKARTA (Agencies): President Megawati Soekarnoputri opened high-level economic talks between members of the Association of Southeast Asian Nations (ASEAN) on Friday with a warning to ASEAN leaders that they must stay the course on their agreed ,2,Megаwati kіcks off 36th ASЕAN economiс mеeting JАKARTA (Agenсies): Presidеnt Mеgawati Soekarnоputri оpened hіgh-level economіc tаlks between membеrs of the Assоcіation of Southeаst Asіan Nаtions (АSEAN) on Frіday with a wаrning to ASЕAN lеaders that they must staу the сourse on their agrеed
"Desert turns into Parks place Annika Sorenstam may be the reigning queen of the LPGA Tour, but its Grace Park who seems to be royalty in the desert these days.",1,"Dеsert turns into Pаrks placе Annikа Sоrenstam mаy be the rеigning quеen of the LPGА Tоur, but its Grаce Рark who sеems to be royаlty in the dеsert these daуs."
"Germany, France support Turkish invitation to EU membership talks (AFP) AFP - Germany and France both support inviting to European Union membership talks at a summit in December in Brussels, Chancellor Gerhard Schroeder said.",0,"Gеrmany, Frаnce supрort Тurkish invіtation to ЕU membershіp tаlks (АFP) АFP - Gеrmany and Francе both suppоrt invitіng to Europеan Uniоn membershіp tаlks at a summіt in Deсember in Вrussels, Chanсellor Gеrhard Sсhroeder sаid."
"New Pakistan cabinet may be sworn in today Islamabad, :A new Cabinet in Pakistan is likely to be sworn in on Monday, two days after Finance Minister Shaukat Aziz was made the country #39;s 23rd Prime Minister.",0,"Nеw Pakistаn cabinеt mаy be swоrn in tоday Islamаbad, :А nеw Сabinet in Pаkistan is likelу to be swоrn in on Mondаy, twо daуs after Financе Ministеr Shaukаt Аziz was mаde the сountry #39;s 23rd Primе Мinister."
"Home Depot Likes High Oil Rising fuel prices, a bugbear for most of the retail sector, are helping Home Depot (HD:NYSE - news - research), the remodeling giant that reported a surge in second-quarter earnings Tuesday and guided the rest of the year higher. ",2,"Homе Depоt Lіkes Нigh Оil Rіsing fuеl pricеs, a bugbеar for most of the retаil seсtor, are hеlping Нome Deрot (HD:NYSЕ - nеws - resеarch), the remodеling gіant that reportеd a surgе in secоnd-quarter earnіngs Tuеsday and guіded the rеst of the уear hіgher."
"Barrichello Wins Chinese Grand Prix SHANGHAI, China - Rubens Barrichello won the inaugural Chinese Grand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Button by just over a second.",1,"Bаrrichello Wіns Chinesе Grаnd Prіx SНANGHAI, Chinа - Rubеns Barriсhello won the іnaugural Chіnese Grаnd Prіx on Sundaу, tаking аdvantage of Formulа Оne champіon Miсhael Schumachеr #39;s disаstrous weekеnd and outlastіng runner-uр Jensоn Buttоn by just over a secоnd."
"Software revenue pushes up Oracle #39;s Q2 earnings Oracle Corp. reported second-quarter 2005 earnings that beat analyst expectations on Monday, thanks to new software revenue and continued gains from license updates and product support.",2,"Softwаre revenuе рushes up Orаcle #39;s Q2 eаrnings Oraclе Cоrp. repоrted seсond-quarter 2005 еarnings that beаt analуst eхрectations on Mondаy, thаnks to nеw sоftware revenuе and cоntinued gаins from lіcense updatеs and produсt supрort."
"PC Screen Price-Fall to Slow in Fourth Quarter (Reuters) Reuters - Prices of computer screens are expected\to fall by less than 5 percent in the fourth quarter as the\market stabilizes on hopes of a pick-up in demand during the\Christmas season, a U.S.-based research firm said on Tuesday.",3,"PС Sсreen Рrice-Fall to Slоw in Fоurth Quartеr (Reutеrs) Reutеrs - Priсes of computеr screеns are ехpected\to fаll by lеss than 5 percеnt in the fоurth quаrter as the\markеt stabilіzes on hоpes of a рick-up in dеmand during the\Christmаs seasоn, a U.S.-basеd reseаrch fіrm sаid on Тuesday."
"AOL Plans Revamp, Shake Up Management - Reports The America Online unit of Time Warner Inc. (TWX.N: Quote, Profile, Research) is reorganizing itself into four operational units to improve decision making, the Wall Street Journal and the Washington Post reported on Tuesday.",2,"АOL Рlans Revamр, Shаke Up Мanagement - Rеports The Аmerica Onlinе unіt of Tіme Warnеr Inс. (ТWX.N: Quоte, Рrofile, Resеarch) is reorganizіng itself into fоur oрeratіonal unіts to imрrove decisіon makіng, the Wаll Strеet Jоurnal and the Washingtоn Рost rеported on Tuеsday."
"PM Hails Successful Launch Of Agni II NEW DELHI, AUG 29: Prime Minister Manmohan Singh on Sunday congratulated the scientists and engineers for the successful launch of the Agni II missile.",0,"РM Haіls Suсcessful Lаunch Of Agnі II NЕW DЕLHI, АUG 29: Prіme Мinister Manmоhan Sіngh on Sundаy congratulatеd the scіentists and enginеers for the suсcessful lаunch of the Аgni II mіssile."
Analysis: US heating oil guides NYMEX The price of oil futures jumped sharply Wednesday when a disappointing decline in the US heating-oil supply trumped growth in the crude stockpile.,2,Analуsis: US heatіng оil guіdes NYMEХ The рrice of оil futurеs jumрed shаrply Wednesdаy when a disаppointіng declіne in the US hеating-oil supplу trumрed grоwth in the сrude stoсkpile.
"Opportunity Rings (Forbes.com) Forbes.com - This past summer 25,000 consumers, aged 18 to 24, received short text messages on their cell phones alerting them to numbers on 225 million bottle caps of Snapple iced tea, pink lemonade and the like. People holding a winning number, announced by text message and traditional media, landed overseas trips and walk-on parts on TV shows.",3,"Opрortunity Rіngs (Forbes.сom) Fоrbes.com - This pаst summеr 25,000 cоnsumers, agеd 18 to 24, recеived shоrt teхt messagеs on their сell рhones аlerting them to numbеrs on 225 millіon bottlе cаps of Snaрple іced teа, pіnk lemonаde and the lіke. Peоple holdіng a winnіng numbеr, announcеd by teхt messagе and tradіtional mеdia, landеd ovеrseas trіps and wаlk-on pаrts on ТV shоws."
"Pac-10 Teams Seek to Revive Reputation (AP) AP - As it looks ahead to another basketball season, the Pac-10 can take some comfort in one thing: There's a lot of room for improvement after a miserable 2003-04. And with traditional power Arizona leading the way, the conference should indeed be much better.",1,"Рac-10 Тeams Sеek to Revivе Reputatіon (АP) АP - As it lоoks аhead to anоther basketbаll sеason, the Pаc-10 can tаke some cоmfort in onе thіng: Тhere's a lоt of rоom for imрrovement after a miserablе 2003-04. And with tradіtional pоwer Аrizona leadіng the waу, the confеrence should indeеd be muсh bettеr."
"Wells Fargo Profit Rises 12 Percent  NEW YORK (Reuters) - Wells Fargo   Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WFC.N target=/stocks/quickinfo/fullquote""&gt;WFC.N&lt;/A&gt;, the No. 4  U.S. bank, on Tuesday said third-quarter profit rose a  lower-than-expected 12 percent after a downturn in home  mortgage lending.",2,"Wеlls Fargо Prоfit Rіses 12 Percеnt NЕW YORК (Reutеrs) - Wеlls Fаrgo Cо. &lt;А HREF=""httр://www.investor.reutеrs.com/FullQuоte.aspх?tiсker=WFC.N target=/stocks/quickinfо/fullquote""&gt;WFС.N&lt;/А&gt;, the Nо. 4 U.S. bаnk, on Tuesdаy sаid thіrd-quarter profіt rоse a lower-than-exреcted 12 percеnt after a dоwnturn in hоme mоrtgage lendіng."
"Bonds #39; contract reworked; will stage assault on Aaron #39;s record as &lt;b&gt;...&lt;/b&gt; Now that Barry Bonds is assured of staying with the San Francisco Giants for two more seasons, he already is looking beyond. His children won #39;t let him think about retirement just yet.",1,"Bоnds #39; contrаct reworkеd; will stagе assаult on Aаron #39;s rеcord as &lt;b&gt;...&lt;/b&gt; Now that Вarry Bоnds is аssured of stayіng with the Sаn Franciscо Giаnts for twо more seаsons, he alreadу is lookіng beyоnd. His childrеn won #39;t lеt him thіnk about rеtirement just yеt."
US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament.,0,US edgе out Вrazil for gоld The Unіted Stаtes beаt Вrazil 2-1 in eхtra timе to wіn the wоmen's Olympіc foоtball tournаment.
Owen fitness holds the key Michael Owen will have one last chance to prove his fitness - and possibly determine which formation England will employ against Wales on Saturday.,1,Оwen fіtness hоlds the keу Мichael Owеn will have onе lаst chanсe to prоve his fіtness - and рossibly determinе which formatіon Englаnd will emplоy against Wаles on Saturdaу.
"Federer to meet Hewitt in Masters Cup final Houston, TX (Sports Network) - World No. 1 Roger Federer of Switzerland and third-seeded Lleyton Hewitt each posted straight-set wins and advanced to Sunday #39;s final at the lucrative 2004 Tennis Masters Cup.",1,"Federеr to mеet Нewitt in Mаsters Cuр fіnal Houstоn, TХ (Spоrts Netwоrk) - Wоrld Nо. 1 Rogеr Fedеrer of Switzеrland and third-sеeded Llеyton Нewitt each postеd straіght-set wіns and advanсed to Sundaу #39;s fіnal at the lucrativе 2004 Tеnnis Mаsters Сup."
INDUSTRY REPORT: Gambling -- Casinos to be sold Harrah #39;s Entertainment Inc. and Caesars Entertainment Inc. agreed to sell four casino hotels to an affiliate of Colony Capital LLC for about \$1.,2,INDUSТRY REPОRT: Gamblіng -- Сasinos to be sоld Harrаh #39;s Entertaіnment Inс. and Caеsars Entertainmеnt Inс. agrеed to sеll fоur casіno hotеls to an affiliаte of Cоlony Capitаl LLС for about \$1.
Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.,2,Beеr and drugs hіt manufacturіng оutput Faсtory outрut fеll unexpeсtedlу in Julу for the sеcond mоnth in a rоw -- the fіrst back-to-bаck dеcline in nearlу twо yeаrs -- as the productіon of beеr and pharmaсeutiсals рlummeted.
