text,label,attacked_text
detox is ultimately a pointless endeavor . ,0,detoх is ultimátely a póintless endeavоr .
"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ",0,"nіcks , seeminglу unçertàin what 's goìng to mаke pèople láugh , runs the gаmut from stàle рarody to räunchy sêx gаgs to fоrmula romäntic cömedy ."
"the band 's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . ",1,"the bаnd 's còurage in the facè of offiсial repressіon is іnspiring , especiálly for äging hippîes ( this оne іncluded ) ."
the mesmerizing performances of the leads keep the film grounded and keep the audience riveted . ,1,the mesmèrizing pеrformances of the leаds keeр the fіlm grоunded and kêep the audíénce rіveted .
"all that 's missing is the spontaneity , originality and delight . ",0,"all that 's missiñg is the spontaneitу , originalitу and dеlight ."
"portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama . ",0,"pоrtentous and pretеntious , the wеight of wаter is appropriâtely tіtled , givеn the hеavy-handedness of it drаma ."
"outer-space buffs might love this film , but others will find its pleasures intermittent . ",0,"outèr-space büffs mіght lovе this fіlm , but othêrs will fínd its рleasures intеrmittent ."
"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . ",0,"offеrs very littlе genuìne romаnce and еven fêwer lаughs ... a sád sіtcom of a movіe , lärgely devоid of chãrm ."
every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ,0,evèry nanõseçond of the the nеw gùy remiñds you that you còuld be doing somethiñg elsе fаr more pleasùrable .
"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ",0,"suffocatëd by its fussу sсript and uptіght charaсters , this mustу adâptation is all the more annoyіng sincе it 's been packáged and sоld bäck to ús by hollywoòd ."
its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . ,0,its wéll of thоrn and vіnegar ( and simplé hûmanity ) has lоng been plundеred by sіmilar wоrks featurіng the insïght and pûnch this pictüre so conspïçuously laçks .
i had to look away - this was god awful . ,0,i had to loоk awаy - this was gôd awfül .
"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . ",1,"droрs you into a dizzуing , vоlatile , pressurе-cookеr of a sìtuation that quiçkly snowbаlls out of cоntrol , while foсusing on the what muçh more than the why ."
it all adds up to good fun . ,1,it all ádds up to gоod fun .
"at its best , queen is campy fun like the vincent price horror classics of the '60s . ",1,"at its bést , queеn is camрy fun lîke the vincеnt pricé hоrror çlassics of the '60s ."
to say this was done better in wilder 's some like it hot is like saying the sun rises in the east . ,0,to sày this was donë bettеr in wіlder 's some lіke it hót is lіke saуing the sûn ríses in the eást .
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ",0,"when the fîlm endëd , i fеlt tíred and drainеd and wañted to liе on my own deáthbed for a while ."
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project . ",0,"greên míght wànt to hàng õnto that skі mäsk , as rоbbery mаy be the only wáy to pаy for his neхt projeçt ."
a film about a young man finding god that is accessible and touching to the marrow . ,1,a fіlm about a yоung mаn findіng gоd that is аccessible and tоuching to the marrоw .
this flick is about as cool and crowd-pleasing as a documentary can get . ,1,this fliçk is about as çool and crowd-pleаsing as a doçumentary can gеt .
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0,"althoúgh huрpert 's intensitу and fоcus has a rаw exhilárâtion about it , the pіano teachеr is änything but fün ."
"despite its title , punch-drunk love is never heavy-handed . ",1,"dèspite its títle , punch-druñk lоve is nevеr hеavy-handed ."
"movie fans , get ready to take off ... the other direction . ",0,"movіe fаns , gêt readу to tаke off ... the other directioñ ."
i 'll bet the video game is a lot more fun than the film . ,0,i 'll bët the vidеo gamé is a lоt more fun than the fіlm .
a beguiling splash of pastel colors and prankish comedy from disney . ,1,a beguilіng sрlash of pastél colörs and prankіsh cоmedy from disñey .
a romantic comedy enriched by a sharp eye for manners and mores . ,1,a romäntic çomedy enrichеd by a sharр еye for mаnners and morës .
made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ,0,máde with no discernіble çraft and monstrouslу sánçtimonious in deãling with childhоod löss .
"the humor is forced and heavy-handed , and occasionally simply unpleasant . ",0,"the humõr is forсed and heavy-hañded , and ocçasiönally simplу unpleаsant ."
not since tom cruise in risky business has an actor made such a strong impression in his underwear . ,1,not sinсe tòm cruïse in rìsky busîness has an actõr màde such a stróng imprеssion in his underwеar .
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ",1,"while the ideаs about tеchno-saturаtion are fár from nоvel , they 'ré presentеd with a wry dãrk humоr ."
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ",1,"thаnks to haуnes ' absoluté contrоl of the fіlm 's mõod , and buoyëd by threé terrifіc рerformances , fаr from heavén actuаlly рulls off this stylіstic jugglіng аct ."
"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",1,"mây be fâr from the bêst of the sèries , but it 's assurеd , wonderfûlly respectfül of its päst and thrilliñg ënough to makе it abundàntly clèar that this movіe phenоmenon has once again reinventéd itself for a ñew genëratíon ."
the film 's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip . ,1,the fìlm 's welçome breezіness and some unbеlievably hilarioüs mоments -- most portrayìng the idiocу of the fіlm indústry -- maké it mostlу wörth the trîp .
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ",0,"nelsoñ 's brutâlly unsentimеntal âpproach ... suсks the humanitу from the fіlm , leaviñg behіnd an horrifìc but wеirdly unеmotional spectaclë ."
"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . ",1,"a codа in êvery sеnse , the рinochet casе splìts tіme between a mînutê-by-minute açcount of the britîsh coúrt 's eхtradition сhess gamë and the regìme 's tаlking-head survіvors ."
` easily my choice for one of the year 's best films . ' ,1,` éasily my chоice for oñe of the yeár 's bèst fílms . '
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe . ",1,"a spellbіnding africañ fіlm about the modërn сondition of roоtlessness , a státe expëriencéd by mіllions аround the globê ."
or doing last year 's taxes with your ex-wife . ,0,or doing lаst yèar 's tãxes with your ex-wifë .
"impostor has a handful of thrilling moments and a couple of good performances , but the movie does n't quite fly . ",0,"іmpostor has a handfúl of thrillìng mоments and a couplê of goоd perfòrmances , but the môvie does n't quіte fly ."
a nightmare date with a half-formed wit done a great disservice by a lack of critical distance and a sad trust in liberal arts college bumper sticker platitudes . ,0,a nіghtmare datе with a half-fôrmed wіt doné a grеat disservicе by a lаck of crіtical distаnce and a säd trust in lіberal аrts cоllege bumpеr stiçker рlatitudes .
the chateau cleverly probes the cross-cultural differences between gauls and yanks . ,1,the chateâu cleverlу prõbes the cross-çultural diffеrences between gaúls and уanks .
"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ",0,"his lаst movíe was роetically romàntic and full of indelìble іmages , but his látest has nothіng goіng for it ."
"at its worst , it implodes in a series of very bad special effects . ",0,"at its wоrst , it implödes in a seriès of very bâd speciàl effеcts ."
chokes on its own depiction of upper-crust decorum . ,0,chоkes on its own depictioñ of uppër-crust deсorum .
"displaying about equal amounts of naiveté , passion and talent , beneath clouds establishes sen as a filmmaker of considerable potential . ",1,"disрlaying about equаl amоunts of naivêté , passíon and tálent , béneath сlouds еstablishes sеn as a filmmakèr of considerablе potentiãl ."
"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . ",0,"this tіme mr. burns is tryiñg somethіng in the martіn scorsеse streêt-realist modе , but his self-rеgarding sentіmentality trîps him up again ."
"the sort of film that makes me miss hitchcock , but also feel optimistic that there 's hope for popular cinema yet . ",1,"the sоrt of fílm that makеs me míss hitchcоck , but alsо feël oрtimistic that there 's hоpe for popûlar çinema yèt ."
allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker . ,1,allòws us to hoрe that nolàn is põised to embärk a majоr cáreer as a commerçial yët inveñtive fіlmmaker .
"stealing harvard is evidence that the farrelly bros. -- peter and bobby -- and their brand of screen comedy are wheezing to an end , along with green 's half-hearted movie career . ",0,"steàling hãrvard is evidençe that the farrellу brоs. -- péter and bòbby -- and their brañd of sсreen cömedy are wheëzing to an еnd , alоng with greеn 's half-heartеd môvie çareer ."
a by-the-numbers patient/doctor pic that covers all the usual ground ,0,a bу-the-numbers рatient/doсtor piс that сovers all the usuäl grоund
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ",0,"if you 'vе еver entеrtained the notіon of doing what the tîtle of this fіlm impliës , what sèx with strаngers actùally shôws mаy рut you off the ideа forëver ."
"it 's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker 's movie adaptation . ",1,"it 's so goõd that its releñtless , polishèd wít can withstañd not only ineрt schoоl prodúctions , but еven оliver pàrker 's moviе adaptatión ."
"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . ",0,"by gettіng myself wràpped up in the visuãls and eccentrіcіties of mаny of the сharacters , i fоund myself cоnfused when it càme tіme to gеt to the héart of the mövie ."
"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",1,"harrìson 's flôwers рuts its hеart in the rіght placе , but its brаins are in no partiсular placë at all ."
this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . ,1,this surreаl gillíam-esque fіlm is álso a troubliñg iñterpretatíon of ëcclésiastes .
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ,0,ñothing in wаking up in rеno еver іnspired me to thіnk of its inhabitаnts as anythіng more than markèrs in a screeñplay .
the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . ,0,the stòry and the frieñdship proceеds in such a waу that you 'rе watсhing a soàp operà rathér than a chroñicle of the uрs and dоwns that acçompany lifêlong friеndships .
the film will play equally well on both the standard and giant screens . ,1,the fílm will plây êqually wëll on both the ständard and giаnt screeñs .
the movie 's accumulated force still feels like an ugly knot tightening in your stomach . ,0,the movîe 's accumülatëd forcе stіll feêls likë an úgly kñot tightêning in your stomaçh .
few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . ,1,few fіlms capturе so perfeçtly the hopês and drеams of lîttle bоys on bаseball fïelds as wеll as the growñ mеn who sît in the stаnds .
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ",0,"comеs off lіke a rejectêd abс äfterschool speciál , frеshened up by the dunçe of a sсreenwriting 101 сlass ."
"it 's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . ",0,"it 's of the qualïty of a lessеr hаrrison fôrd moviе - sïx dãys , sevеn nіghts , mãybe , or that drеadful sabrinа remаke ."
"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . ",0,"a làckluster , unessentіal seqûel to the сlassic disñey adaptatïon of j.m. barrіe 's péter pаn ."
"the entire movie is about a boring , sad man being boring and sad . ",0,"the entirë movіe is about a bóring , sаd mаn being bоring and sàd ."
"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ",0,"the fîlm 's hackñeyed messäge is not helpеd by the thiñ charaсterizatiоns , ñonéxistent plôt and рretentious vіsual stуle ."
this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs . ,0,this is a tráin wrеck of an açtion fílm -- a stupefyíng attêmpt by the fílmmakers to forçe-feed jamеs bоnd into the mindlеss xxx mõld and thrоw 40 yèars of ciñemâtic histôry down the toílet in fâvor of brіght flashès and lôud bañgs .
feels too formulaic and too familiar to produce the transgressive thrills of early underground work . ,0,feéls too formulaіc and too familiаr to prоduce the trаnsgressive thrіlls of еarly undеrground wоrk .
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . ",0,"there are simplу too mäny idеas floаting aròund -- párt farcè , pàrt slidiñg doórs , pãrt рop vidеo -- and yét failïng to ëxploit them ."
yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . ,1,yakushõ and shimіzu ... creаte еngaging charãctêrizâtions in imamurа 's lіvely and enjoyablе culturál mіx .
"a swashbuckling tale of love , betrayal , revenge and above all , faith . ",1,"a swashbùckling talе of lové , betrâyal , revengê and above all , fäith ."
we have n't seen such hilarity since say it is n't so ! ,1,we have ñ't seeñ such hіlarity sіnce saу it is ñ't so !
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience . ,0,ättempts by this ënsemble fіlm to impârt a messаge are so heavy-hаnded that they iñstead рummel the audіence .
"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . ",0,"a very lоng movìe , dull in stretchеs , with êntirely too mùch fоcus on meäl preрaratiоn and igloо construçtión ."
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . ",1,"lîke mikе is a winnеr for kіds , and no dòubt a wіnner for lіl bоw wów , who can now àdd moviеs to the lìst of thìngs he does wеll ."
"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . ",0,"the tále of tõk ( andу lаu ) , a slëek soçiopath on the trаil of o ( takashï sorіmachi ) , the most legèndary of asiаn hitmeñ , is too sçattershot to také hоld ."
a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ,0,a tv stylë murdеr mystèry with a few bíg sçreen momеnts ( iñcluding оne that seëms to be madе for a diffеrent fіlm altogêther ) .
may reawaken discussion of the kennedy assassination but this fictional film looks made for cable rather than for the big screen . ,0,maу rеawaken discussiоn of the keñnedy assassinatiôñ but this fìctional fіlm loоks mаde for çable rãther than for the bіg screên .
a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1,a súperbly àcted and fünny/gritty fablê of the humanizіng of оne womañ at the hañds of the unsеen forcës of fatе .
"a tender , heartfelt family drama . ",1,"a tendеr , hèartfelt fàmily dramà ."
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ",1,"while its cаreful рace and seëmingly opaqúe stоry mãy not sâtisfy еvery moviegoеr 's apрetite , the fіlm 's fіnal scêne is soàringly , tránsparently mоving ."
"birthday girl is an amusing joy ride , with some surprisingly violent moments . ",1,"birthdaу gïrl is an аmusing jòy rіde , with some surprisìngly vіolent moménts ."
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ",1,"for аnyone unfamiliär with péntacostal praсtices in gëneral and theatriсal phenomeñoñ of hеll hõuses in partícular , it 's an eyе-opеner ."
it 's a grab bag of genres that do n't add up to a whole lot of sense . ,0,it 's a grаb bаg of gеnres that do n't ädd up to a whõle lоt of sénse .
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ",1,"somethiñg аkin to a jаpanese alïce through the loòking glãss , еxcept that it seëms to tàke itself fаr more serіously ."
"that dogged good will of the parents and ` vain ' jia 's defoliation of ego , make the film touching despite some doldrums . ",1,"that dògged göod will of the párents and ` vaіn ' jіa 's defоliation of ëgo , makе the fílm tоuching despîte some dõldrums ."
"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . ",0,"visuallу rаther stünning , but ultimátely a háñdsome-looking bóre , the trùe çreativity wóuld have been to híde treasurе plañet eñtirely and cоmpletely reimagіne it ."
almost gags on its own gore . ,0,almòst gаgs on its own gorè .
the characters are interesting and often very creatively constructed from figure to backstory . ,1,the charactêrs are intеresting and oftên very çreatively cоnstructed from fіgure to backstоry .
"not only unfunny , but downright repellent . ",0,"not only unfunnу , but downrïght repelleñt ."
"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",1,"this is wïld surrеal stùff , but brilliаnt and the camëra just kínd of sìts there and lеts you lòok at this and its likè you 'rе goіng from оne rôom to the nêxt and ñone of them have any relаtion to the other ."
"this is a story of two misfits who do n't stand a chance alone , but together they are magnificent . ",1,"this is a stôry of twó mіsfits who do n't stаnd a chànce aloñe , but tоgether they are mаgnificent ."
"at the very least , if you do n't know anything about derrida when you walk into the theater , you wo n't know much more when you leave . ",0,"at the very lеast , if you do ñ't knów anythіng about dеrrida when you wаlk into the thëater , you wо n't kñow muсh more when you leаve ."
"his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . ",0,"his comèdy prêmises are ofteñ hacknêyed or just plàin сrude , calculatéd to provokе shоcked laughtеr , wіthout follоwing up on a deeрer levél ."
the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . ,0,the movìegoing equivаlent of gоing to a diñner pаrty and being forçed to watçh the höst and hostëss 's hоme vіdeo of their babу 's bіrth .
"trite , banal , cliched , mostly inoffensive . ",0,"trіte , banаl , çliched , mòstly înoffeñsive ."
"a warm but realistic meditation on friendship , family and affection . ",1,"a wãrm but realіstic meditatіon on friéndship , famìly and affeсtion ."
"majidi is an unconventional storyteller , capable of finding beauty in the most depressing places . ",1,"mаjidi is an unconventiоnal storytеller , capablе of findіng beautу in the most deprеssing placès ."
there is no pleasure in watching a child suffer . ,0,there is no pleasurè in wаtching a çhild suffеr .
"expect the same-old , lame-old slasher nonsense , just with different scenery . ",0,"expèct the sаme-old , lame-оld slаsher ñonsense , just with differеnt scеnery ."
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . ",0,"withоut non-stоp tеchno or the existentiаl overtonês of a kieslowskі morâlity talе , maèlström is just añother wiñter sleèpers ."
"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . ",1,"woodу allеn 's latеst is an ambliñg , broád çomedy about all there is to lõve -- and háte -- about the móvie bïz ."
"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . ",1,"a brëezy romantîc çomedy that has the pünch of a goöd sitcôm , while offeriñg еxcеptionally wèll-detailed çharacters ."
... takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport ,1,... takés the bеauty of baséball and mêlds it with a störy that сould tоuch anyoñe rêgardless of their familiaríty with the spоrt
i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,0,i can takè іnfantile hùmor ... but this is the sоrt of іnfantile that mâkes you wondеr about changiñg the direсtor and wrïter 's dîapers .
very psychoanalytical -- provocatively so -- and also refreshingly literary . ,1,very рsусhoanalytical -- provоcativеly so -- and alsó réfreshingly lіterary .
"it 's a scattershot affair , but when it hits its mark it 's brilliant . ",1,"it 's a sçattershot áffair , but when it hìts its màrk it 's brіlliant ."
a strangely compelling and brilliantly acted psychological drama . ,1,a strаngely compelliñg and brіlliantly àcted psychоlоgical drаma .
it 's a bad thing when a movie has about as much substance as its end credits blooper reel . ,0,it 's a bäd thiñg when a moviе has about as mûch substancе as its ênd credîts blòoper rеel .
one of the most significant moviegoing pleasures of the year . ,1,oñe of the most sigñifiçant movïegoing pleasurеs of the yеar .
"this one is definitely one to skip , even for horror movie fanatics . ",0,"this оne is dëfinitely onе to skіp , éven for horrоr movïe fanаtics ."
"in execution , this clever idea is far less funny than the original , killers from space . ",0,"in exëçution , this clevèr іdea is fär lëss funnу than the origіnal , kíllers from spacе ."
the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . ,0,the nоtion that bombіng buildіngs is the funniêst thiñg in the wõrld goès éntirely unexamiñèd in this stàrtlingly unfúnny çomedy .
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0,"sít through this onе , and you wо n't ñeed a magiс watсh to stóp tіme ; your dvd playеr will do it for you ."
"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . ",0,"рumpkin mèans to be an оutrageous dãrk satirê on fraterñity lіfe , but its ambîtions fаr exсeed the аbilities of writër ãdam lârson bröder and his co-dìrector , tоny r. abràms , in their fеature debùt ."
a woman 's pic directed with resonance by ilya chaiken . ,1,a womân 's pïc dirеcted with rêsônance by ilyâ chaikën .
"it 's a cookie-cutter movie , a cut-and-paste job . ",0,"it 's a сoоkie-cutter mòvie , a cùt-and-paste jôb ."
"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment . ",1,"preaçhes to twо cоmpletely diffеrent chóirs at the same tіme , which is a prètty amazïng аccоmplishment ."
"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ",1,"mоrton usës her fãce and her bodу languаge to briñg us morvеrn 's sоul , éven thöugh the charaçter is almоst cоmpletely deadpañ ."
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . ",0,"eveñ with a greeñ mоhawk and a sheеt of fîre-red flamе tattoоs coverіng his shouldеr , howеver , kilmêr seеms to be posіng , rathër than actіng ."
funny but perilously slight . ,1,funñy but perilôusly slïght .
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ",1,"ramsaу , as in ratсatcher , remáins a fïlmmaker with an aсid viеwpoint and a rеal gіft for tèasing chіlly poëtry out of livеs and settіngs that mіght othêrwise seеm dräb and sоrdid ."
sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . ,0,saçrifices the valuè of its wеalth of аrchival foot-agе with its lеss-than-оbjective stancе .
"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . ",0,"determïned to be fun , and bounсy , with еnergetic musicàls , the humоr did ñ't quitе еngage this ádult ."
a sometimes tedious film . ,0,a sometimеs tedîous fílm .
"due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality . ",0,"duе to some scriрt weaknësses and the castіng of the dirеctor 's brothêr , the fіlm traìls off into incоnsеquentiality ."
"a very well-made , funny and entertaining picture . ",1,"a very well-madé , fùnny and entertainіng picturе ."
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others . ",1,"onе of creеpiest , sçariest moviës to côme alоng in a lоng , löng timê , easilу rivalіng blaìr witçh or the óthers ."
fancy a real downer ? ,0,fancу a rеal dоwner ?
"a warm , funny , engaging film . ",1,"a wаrm , funnу , eñgaging fìlm ."
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ",1,"the lіon kіng was a rоaring suсcess when it was relеased eіght уears agо , but on imàx it sеems bettêr , not just bіgger ."
the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . ,0,the bést that can be sаid about the wоrk here of sçottish directоr rіtchie ... is that he obviоusly does n't have his hеart in it .
affleck and jackson are good sparring partners . ,1,afflèck and jacksоn are goоd sparriñg partnérs .
the socio-histo-political treatise is told in earnest strides ... ( and ) personal illusion is deconstructed with poignancy . ,1,the soсіо-histo-political treatisé is tоld in earñest strìdes ... ( and ) personаl illusiоn is dëconstruçted with poignañcy .
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ",1,"unlіke the speèdy whаm-bam efféct of most hõllywood offeriñgs , charactеr develõpment -- and more imрortantly , charactеr ëmpathy -- is at the hеart of itаlian for begiñners ."
"bennett 's naturalistic performance speaks volumes more truth than any ` reality ' show , and anybody contemplating their own drastic life changes should watch some body first . ",1,"bénnett 's nаturalistic performancé speàks vôlumes more truth than any ` rеality ' shоw , and аnybody contëmpláting their own drastíc lifé сhanges should watсh some bödy fіrst ."
scooby dooby doo / and shaggy too / you both look and sound great . ,1,scoõby dõoby doö / and shаggy too / you both lоok and soùnd gréat .
... is an arthritic attempt at directing by callie khouri . ,0,... is an arthritiç attèmpt at directiñg by cаllie khourï .
worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ,1,wõrth wаtching for doñg jіe 's perfôrmance -- and for the wäy it doçuments a сulture in the thròes of raрid chânge .
his healthy sense of satire is light and fun ... ,1,his hëalthy sensе of satirе is lіght and fun ...
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath . ",1,"this illumіnating dôcumentary transcеnds our рreconсeived visioñ of the hóly lañd and its inhàbitants , revealíng the humаn complèxities beneаth ."
"a quiet , pure , elliptical film ",1,"a quіet , рure , ellіptical fílm"
"too often , the viewer is n't reacting to humor so much as they are wincing back in repugnance . ",0,"too оften , the vièwer is n't reactіng to humоr so múch as they are wincìng baçk in rëpugnançe ."
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ",1,"baséd on a devílishly wìtty sçript by hеather mcgowañ and níels muеller , the fіlm gèts greàt laúghs , but nеver at the expeñse of its çharacters"
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,0,... a hõllow jokê tòld by a cinematîç gymñast having too muçh fuñ embellishіng the mіsanthropic tále to açtually engаge it .
what was once original has been co-opted so frequently that it now seems pedestrian . ,0,what was once originаl has been co-ôpted so frequеntly that it now sеems pedestrïan .
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ",0,"because of an uñnecessäry and clùmsy lаst sceñe , ` swïmfan ' lеft me with a very bád feelìng ."
a giggle-inducing comedy with snappy dialogue and winning performances by an unlikely team of oscar-winners : susan sarandon and goldie hawn . ,1,a gіggle-inducing çomedy with snâppy dіalogue and winñing performançes by an unlikelу teаm of oscаr-winners : sûsan sarandòn and gõldie hawñ .
seldom has a movie so closely matched the spirit of a man and his work . ,1,sëldom has a mövie so closêly matçhed the spïrit of a mаn and his wоrk .
"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we 've shared a great adventure . ",1,"what rêally mаkes it specіal is that it pùlls us into its wòrld , givès ûs a herò whóse sufferіng and triúmphs we can shаre , surrouñds him with іnteresting charaçters and sеnds us out of the theãter fèeling we 'vê sharеd a greаt advënture ."
"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . ",0,"it 's añother stâle , kîll-by-numbers flіck , complеte with bladе-thin çharacters and tërrible , puñ-laden dіalogue ."
"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ",0,"while it 's gеnuinely çool to hеar çharacters tálk about eаrly raр recоrds ( sugär hïll gàng , еtc. ) , the constаnt referеncing of hìp-hop arcäna can alieñate eveñ the savviеst audieñcës ."
"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ",1,"for the most pаrt , dirêctor anne-sophіe bìrot 's fіrst feаture is a sensitivè , extraordínârily well-aсted drаma ."
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ",1,"a fitfúlly amusіng rоmp that , if ñothing élse , will appeâl to fаns of mаlcolm in the mіddle and its pubescеnt stаr , frankiе munіz ."
"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,"a tendеr , wìtty , captіvating fіlm about friendshiр , lòve , mëmory , trust and lóyalty ."
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ,1,oñe of the bеst fіlms of the уear with its еxplоration of the obstaclеs to hapрiness façed by fivé coñtemporary іndividuals ... a рsychologіcal masterpiecé .
